offset_frequency_hz,phase_noise_dbc_per_hz
2020494.7501388104,-114.88413627295733
2040903.7880190003,-130.65752124982583
2061312.8258991905,-135.799520446649
2081721.8637793805,-147.0515140072656
2102130.9016595706,-167.2912263512582
2122539.9395397604,-156.56365336279276
2142948.9774199505,-162.60366365401148
2163358.0153001403,-168.10898802973048
2183767.0531803304,-163.96400210834918
2204176.0910605206,-164.6747043101735
2224585.1289407103,-178.7132232089621
2244994.1668209005,-172.81945917021113
2265403.2047010907,-180.7436835173508
2285812.2425812804,-174.06315703613942
2306221.2804614706,-174.47761792625278
2326630.3183416603,-171.5887055843284
2347039.3562218505,-168.86862274301802
2367448.3941020407,-181.10622267301625
2387857.4319822304,-171.34647741294643
2408266.4698624206,-175.90627070785433
2428675.5077426103,-179.47098339737414
2449084.5456228005,-181.9211704814557
2469493.5835029907,-179.54572738546491
2489902.6213831804,-179.5019415927178
2510311.6592633706,-195.95811164312966
2530720.6971435607,-188.23523018732732
2551129.7350237505,-174.02705102563317
2571538.7729039406,-175.82714386483485
2591947.8107841304,-180.89331329099085
2612356.8486643205,-177.58176148628266
2632765.8865445107,-173.86497908299575
2653174.9244247004,-171.1749337627215
2673583.9623048906,-174.06929796912704
2693993.0001850803,-177.5834758802294
2714402.0380652705,-181.8186319604245
2734811.0759454607,-171.66780765752745
2755220.1138256504,-176.69996322194658
2775629.1517058406,-174.86271189685849
2796038.189586031,-172.51118119176883
2816447.2274662205,-170.79808980134231
2836856.2653464107,-167.09866447059315
2857265.3032266004,-178.77776262792267
2877674.3411067906,-161.4831371798997
2898083.3789869808,-157.9288398305564
2918492.4168671705,-155.71578526396542
2938901.4547473607,-146.12564125329067
2959310.4926275504,-138.22444134327284
2979719.5305077406,-120.13103760931068
3000128.5683879307,-115.1468098355064
3020537.6062681205,-121.11464831154622
3040946.6441483106,-137.9288885111172
3061355.682028501,-142.93280710565642
3081764.7199086905,-154.55235714323763
3102173.7577888807,-172.20615743335972
3122582.7956690704,-162.37239598651414
3142991.8335492606,-169.46783585504357
3163400.871429451,-172.18189478255812
3183809.9093096405,-169.40896354660902
3204218.9471898307,-169.96413378840785
3224627.985070021,-188.22575595602012
3245037.0229502106,-177.6539541648236
3265446.060830401,-184.03087683245394
3285855.0987105905,-179.36978198783163
3306264.1365907807,-178.36093725290584
3326673.174470971,-177.37771279990324
3347082.2123511606,-174.37137357682346
3367491.250231351,-185.45190085634604
3387900.2881115405,-177.4623694386494
3408309.3259917307,-180.8101553375903
3428718.363871921,-184.0006288166397
3449127.4017521106,-185.47649765638124
3469536.4396323008,-183.1467104801149
3489945.477512491,-184.10351112446756
3510354.5153926807,-190.0401986443821
3530763.553272871,-194.04128841826238
3551172.5911530606,-179.26989548083114
3571581.6290332507,-179.30201666794812
3591990.666913441,-185.9202663196808
3612399.7047936306,-181.94505002608662
3632808.742673821,-178.5419920601355
3653217.7805540105,-176.11184343199426
3673626.8184342007,-179.5703631680432
3694035.856314391,-181.33228765670663
3714444.8941945806,-189.5966968763817
3734853.932074771,-175.96926833244504
3755262.969954961,-180.96150470238894
3775672.0078351507,-181.53018853227042
3796081.045715341,-176.2104928276372
3816490.0835955306,-174.57002410622064
3836899.121475721,-171.1274784934506
3857308.159355911,-180.75734742200376
3877717.1972361007,-165.49081807008497
3898126.235116291,-162.4634747085105
3918535.2729964806,-161.68692370290276
3938944.3108766708,-152.22043790950926
3959353.348756861,-143.74805090512422
3979762.3866370507,-124.76563816846722
4000171.424517241,-119.66574249040303
4020580.462397431,-125.62316971546714
4040989.5002776207,-143.17599208966635
4061398.538157811,-148.09705496991373
4081807.5760380006,-159.9670057085873
4102216.613918191,-173.44768264707324
4122625.651798381,-166.74457276955206
4143034.6896785707,-174.87338466400735
4163443.727558761,-175.6159394184957
4183852.765438951,-173.16967018427852
4204261.803319141,-174.38976225972877
4224670.841199331,-185.8651380972621
4245079.879079521,-181.2713493420685
4265488.91695971,-188.51818717186194
4285897.954839901,-183.2728022212001
4306306.992720091,-182.77370693556867
4326716.0306002805,-181.5086042362521
4347125.068480471,-177.95110750819103
4367534.106360661,-188.04569130649097
4387943.144240851,-181.75703400638486
4408352.182121041,-183.41803902348937
4428761.220001231,-190.962101210219
4449170.257881421,-214.24845056362682
4469579.295761611,-200.51223913784418
4489988.333641801,-203.7179316276729
4510397.371521991,-187.4621078965169
4530806.409402181,-196.23005463663753
4551215.447282371,-183.53695303346603
4571624.485162561,-184.7094785110175
4592033.523042751,-187.82062976218992
4612442.560922941,-184.79661716157256
4632851.598803131,-183.46777272990496
4653260.636683321,-180.69437191545532
4673669.674563511,-184.8945765371951
4694078.712443701,-186.01665223428523
4714487.750323891,-190.5944821606076
4734896.788204081,-178.7858414459691
4755305.826084271,-183.57577857628146
4775714.863964461,-184.97796749242065
4796123.901844651,-179.99016237149607
4816532.939724841,-177.25692429234073
4836941.977605031,-174.51864653797531
4857351.015485221,-182.90887144857754
4877760.053365411,-169.1369200817219
4898169.091245601,-165.84227557745206
4918578.129125791,-166.22347069308503
4938987.167005981,-156.92961469416912
4959396.204886171,-148.02530540401145
4979805.242766361,-128.38251095055477
5000214.280646551,-123.19710982145551
5020623.318526741,-129.14559968683542
5041032.356406931,-147.31746214079874
5061441.3942871215,-152.19303868029377
5081850.432167311,-164.13408091252614
5102259.470047501,-174.78956170390788
5122668.507927691,-170.47063324523896
5143077.545807881,-179.69492894163818
5163486.583688071,-178.597270608163
5183895.621568261,-176.17155350917514
5204304.659448451,-178.2506559191756
5224713.697328641,-189.90436409483468
5245122.735208831,-184.8789191380155
5265531.773089021,-185.98933544063578
5285940.810969211,-192.11075064288963
5306349.848849401,-188.02425751735694
5326758.8867295915,-185.21899008992278
5347167.924609781,-180.39661008448806
5367576.962489971,-188.57810041567774
5387986.000370161,-190.24963681670374
5408395.038250351,-193.12850356372482
5428804.076130541,-194.02896317774002
5449213.114010731,-194.21816253924192
5469622.151890921,-192.5027433134348
5490031.189771111,-193.06242693586512
5510440.227651301,-196.01080647492225
5530849.2655314915,-215.51657929710615
5551258.303411681,-187.05106985803195
5571667.341291871,-186.85563605096695
5592076.379172062,-206.79684389625623
5612485.417052251,-192.5439436368277
5632894.454932441,-188.99442158927928
5653303.492812631,-184.43059146118114
5673712.530692821,-186.84760111585285
5694121.568573011,-187.74821794513375
5714530.606453201,-194.05549631217252
5734939.644333391,-184.91716697632836
5755348.682213581,-190.30592793940184
5775757.720093771,-187.13049306837627
5796166.7579739615,-182.1023406179175
5816575.795854151,-179.12912700503063
5836984.833734341,-176.6309836485783
5857393.871614532,-183.86757448434395
5877802.909494721,-171.47346432189042
5898211.947374911,-168.82189554672846
5918620.985255101,-170.50913063264917
5939030.023135291,-160.6035446595551
5959439.061015481,-151.43034509721514
5979848.098895671,-131.33420742487363
6000257.1367758615,-126.0849720040683
6020666.174656051,-132.02178194557837
6041075.212536241,-150.68130746655132
6061484.250416432,-155.52172727791805
6081893.288296621,-167.55994983659934
6102302.326176811,-175.62625202069992
6122711.364057002,-172.47495989612787
6143120.401937191,-180.65603563365005
6163529.439817381,-178.7165816686035
6183938.477697572,-179.23962973767092
6204347.515577761,-181.4180584435729
6224756.553457951,-192.31053318088897
6245165.591338141,-184.04614359165376
6265574.629218332,-185.07549478915334
6285983.667098521,-198.93025284255924
6306392.704978711,-192.08393863752963
6326801.742858902,-190.83438389588895
6347210.780739091,-185.91933297742662
6367619.818619281,-195.9876651123048
6388028.856499472,-191.30515337975592
6408437.894379661,-194.40939354045273
6428846.932259851,-197.52121501734445
6449255.970140042,-197.57801059610762
6469665.0080202315,-195.72747627643747
6490074.045900421,-197.815831758904
6510483.083780611,-191.75939719709166
6530892.121660802,-191.3971612853985
6551301.159540991,-186.790925876072
6571710.197421181,-190.39075638151928
6592119.235301372,-210.2698562758519
6612528.273181561,-196.0494050284261
6632937.311061751,-189.63218448955666
6653346.348941942,-188.90839317549597
6673755.386822131,-200.2354290061695
6694164.424702321,-198.7879950132791
6714573.462582512,-195.86453859378423
6734982.500462702,-187.44680090953065
6755391.538342891,-185.8598063933843
6775800.576223081,-188.18973645844147
6796209.614103272,-183.62209199081428
6816618.651983461,-183.24832116054142
6837027.689863651,-178.53201168629596
6857436.727743842,-183.99516290135526
6877845.765624031,-173.02229055222713
6898254.803504221,-171.27268384618316
6918663.841384412,-173.61430628737864
6939072.8792646015,-164.04476636458514
6959481.917144791,-154.45295529640558
6979890.955024982,-133.827522371913
7000299.992905172,-128.51504562353853
7020709.030785361,-134.43837057135522
7041118.068665551,-153.4970740808805
7061527.106545742,-158.49434148741787
7081936.144425931,-170.60069567786252
7102345.182306121,-177.14996739524113
7122754.220186312,-174.70413262897367
7143163.2580665015,-184.77035235831192
7163572.295946691,-181.19878207123185
7183981.333826882,-180.7155579685767
7204390.371707072,-183.75980484637404
7224799.409587261,-192.0191043327303
7245208.447467452,-187.95907853662231
7265617.485347642,-191.07563976801407
7286026.523227831,-190.78673349035336
7306435.561108021,-188.30004227653436
7326844.598988212,-193.87224630084717
7347253.636868401,-192.55795171428326
7367662.674748591,-196.92127418499769
7388071.712628782,-193.98538366464578
7408480.7505089715,-189.7680749167933
7428889.788389161,-196.44196863427797
7449298.826269352,-192.4512474579085
7469707.864149542,-193.39361968804832
7490116.902029731,-196.18095918588688
7510525.939909922,-193.18173857419666
7530934.977790112,-190.38916538935842
7551344.015670301,-190.75215107898737
7571753.053550491,-192.4146505817836
7592162.091430682,-213.3209983750712
7612571.1293108715,-198.27118124901722
7632980.167191061,-191.85517576642042
7653389.205071252,-187.76947178756575
7673798.242951442,-191.29167460823794
7694207.280831631,-192.02442445570227
7714616.318711822,-198.05259279998768
7735025.356592012,-186.9969998372484
7755434.394472201,-187.5869842645617
7775843.432352392,-190.9549613298928
7796252.470232582,-187.6172997027206
7816661.508112771,-183.4290751753815
7837070.545992961,-180.1718455874854
7857479.583873152,-186.17959837684023
7877888.6217533415,-175.10662550795598
7898297.659633531,-172.6809728424347
7918706.697513722,-175.7063741284606
7939115.735393912,-166.78563760655823
7959524.773274101,-156.92512200602158
7979933.811154292,-135.9431162037234
8000342.849034482,-130.58300050968145
8020751.886914671,-136.49143609660965
8041160.924794862,-155.95048473731057
8061569.962675052,-160.82027055068068
8081979.0005552415,-172.9986569554025
8102388.038435432,-179.09660571485955
8122797.076315622,-176.47154001712158
8143206.114195812,-184.4356647634279
8163615.152076001,-181.248056342813
8184024.189956192,-186.18020803254356
8204433.227836382,-185.3577058418341
8224842.265716571,-197.49922649702086
8245251.303596762,-190.58262907925015
8265660.341476952,-194.00755160919482
8286069.379357141,-196.17549018003007
8306478.417237332,-188.33999638011255
8326887.455117522,-188.11190903618655
8347296.4929977115,-191.01066746195212
8367705.530877902,-193.9963282480474
8388114.568758092,-188.61523519093566
8408523.606638283,-191.54038120438517
8428932.644518472,-191.96471632297315
8449341.682398662,-191.90957517875063
8469750.720278852,-191.89529002942405
8490159.758159041,-191.79641306204414
8510568.796039231,-197.90374210823745
8530977.83391942,-197.048320903189
8551386.871799612,-190.783223441754
8571795.909679802,-193.19522032222284
8592204.947559992,-193.83646421390586
8612613.985440182,-193.90872248093456
8633023.023320371,-189.06830534200316
8653432.061200561,-185.63059804349416
8673841.099080753,-188.8263761492917
8694250.136960942,-192.12792398692588
8714659.174841132,-197.5031917395283
8735068.212721322,-199.19392390604312
8755477.250601511,-192.0625293216729
8775886.288481701,-192.64752396662178
8796295.326361893,-186.78080662210175
8816704.364242082,-186.57344985129654
8837113.402122272,-181.29030170052974
8857522.440002462,-184.88589160374406
8877931.477882652,-175.55794118757854
8898340.515762841,-174.3349941981162
8918749.553643031,-179.80823644461142
8939158.591523223,-168.4405476408886
8959567.629403412,-159.025084189372
8979976.667283602,-137.7983176291706
9000385.705163792,-132.3895628198964
9020794.743043981,-138.2873367833592
9041203.780924171,-158.1423451732475
9061612.818804363,-162.98907486695552
9082021.856684553,-174.30995431861092
9102430.894564742,-178.76507618272802
9122839.932444932,-178.34826744510477
9143248.970325122,-191.67534468879336
9163658.008205311,-187.43756119157555
9184067.046085501,-184.17425621844495
9204476.083965693,-185.45856344256364
9224885.121845882,-191.87001653220833
9245294.159726072,-187.82500936820912
9265703.197606262,-189.43113395732823
9286112.235486452,-196.0988026733368
9306521.273366641,-200.16697691106188
9326930.311246833,-200.82100847919918
9347339.349127023,-195.84189137418474
9367748.387007212,-190.3981135281386
9388157.424887402,-201.79815150818172
9408566.462767592,-194.55613729193985
9428975.500647781,-197.19114707262676
9449384.538527971,-203.80019791804432
9469793.576408163,-199.94071441016126
9490202.614288352,-194.03563322987623
9510611.652168542,-192.60693953077774
9531020.690048732,-201.91835685581333
9551429.727928922,-203.05439699774024
9571838.765809111,-199.84010280973988
9592247.803689303,-198.03051371011787
9612656.841569493,-195.7896424842146
9633065.879449682,-196.19861928728855
9653474.917329872,-199.1544819985904
9673883.955210062,-195.7942120611031
9694292.993090251,-188.23182159267702
9714702.030970441,-194.452188680164
9735111.068850633,-186.26537836251396
9755520.106730822,-192.33456691970235
9775929.144611012,-204.91383087058244
9796338.182491202,-191.10217091953731
9816747.220371392,-185.4803732738174
9837156.258251581,-182.41519424222713
9857565.296131773,-186.86724804114198
9877974.334011963,-177.1420247244046
9898383.371892152,-177.6876429011341
9918792.409772342,-179.7973193032669
9939201.447652532,-171.03561150569757
9959610.485532722,-160.86376372564177
9980019.523412911,-139.38504535924542
10000428.561293103,-133.94587156162922
10020837.599173293,-139.8349181259088
10041246.637053482,-159.91770606275887
10061655.674933672,-164.95360877685644
10082064.712813862,-176.75294811266969
10102473.750694051,-180.01064395167833
10122882.788574243,-180.87144400499818
10143291.826454433,-190.99601220286638
10163700.864334622,-182.97179833002406
10184109.902214812,-186.55932027608662
10204518.940095002,-186.6119021367969
10224927.977975192,-191.6286224063056
10245337.015855381,-196.39428001584957
10265746.053735573,-195.00748790355206
10286155.091615763,-199.6440767383592
10306564.129495952,-204.84189075444755
10326973.167376142,-193.43362060701892
10347382.205256332,-190.021280939838
10367791.243136521,-207.7393896409024
10388200.281016713,-197.3267237483946
10408609.318896903,-201.33887036594086
10429018.356777092,-202.94176719918647
10449427.394657282,-204.3461913841993
10469836.432537472,-194.29534456872202
10490245.470417662,-191.54934211080098
10510654.508297851,-203.0179169486158
10531063.546178043,-220.60528207380455
10551472.584058233,-206.0655024065792
10571881.621938422,-200.30591522941899
10592290.659818612,-192.0080970538675
10612699.697698802,-191.73174357526744
10633108.735578991,-192.6899805786479
10653517.773459183,-192.98715780964872
10673926.811339373,-197.68158173688008
10694335.849219562,-202.04842998232448
10714744.887099752,-202.62283662308616
10735153.924979942,-191.30956592552144
10755562.962860132,-193.10085927999478
10775972.000740321,-199.22562510475333
10796381.038620513,-190.73180607586494
10816790.076500703,-188.56558383768436
10837199.114380892,-185.00617597221412
10857608.152261082,-187.6589699227064
10878017.190141272,-178.90311624969848
10898426.228021462,-177.88877968041055
10918835.265901653,-180.7126143098646
10939244.303781843,-171.42660801913067
10959653.341662033,-162.25587839330043
10980062.379542222,-140.77072498842432
11000471.417422412,-135.29123646590594
11020880.455302602,-141.16189034869302
11041289.493182791,-161.542323936016
11061698.531062983,-166.37053820147946
11082107.568943173,-178.60882858868294
11102516.606823362,-181.4136763592041
11122925.644703552,-180.8701492474998
11143334.682583742,-195.8485805125797
11163743.720463932,-191.12726791806028
11184152.758344123,-187.37010303099564
11204561.796224313,-189.53934931987453
11224970.834104503,-190.49634999042536
11245379.871984692,-197.49402142942506
11265788.909864882,-191.22235276625602
11286197.947745072,-207.50588710201964
11306606.985625261,-198.52337378216671
11327016.023505453,-196.92948577650898
11347425.061385643,-192.09382895467513
11367834.099265832,-189.82261992848836
11388243.137146022,-196.7221773244355
11408652.175026212,-193.00757131241053
11429061.212906402,-193.08981930082854
11449470.250786593,-189.71076830347215
11469879.288666783,-187.6218886726121
11490288.326546973,-195.85241179239108
11510697.364427162,-193.71777023109024
11531106.402307352,-191.82075535380756
11551515.440187542,-206.1187307322105
11571924.478067731,-195.57203887424637
11592333.515947923,-211.69300876416384
11612742.553828113,-201.43537426701445
11633151.591708302,-199.29174558712927
11653560.629588492,-200.94210215760495
11673969.667468682,-198.43440230710905
11694378.705348872,-196.93666383266347
11714787.743229063,-190.85113434252136
11735196.781109253,-186.23783518861586
11755605.818989443,-200.8397382266599
11776014.856869632,-191.89352136645323
11796423.894749822,-192.21397562928365
11816832.932630012,-184.51264586356064
11837241.970510202,-183.06074815687808
11857651.008390393,-187.51852052254924
11878060.046270583,-178.7811287254694
11898469.084150773,-179.09272266359292
11918878.122030962,-183.63608422221682
11939287.159911152,-173.01184426435736
11959696.197791342,-163.71231506983406
11980105.235671533,-141.955781282688
12000514.273551723,-136.43782284249775
12020923.311431913,-142.2863393274612
12041332.349312102,-163.03386895766576
12061741.387192292,-168.13916503344117
12082150.425072482,-180.15109043346217
12102559.462952672,-182.31927000518192
12122968.500832863,-179.8709246304818
12143377.538713053,-186.40615617397512
12163786.576593243,-184.66021562999993
12184195.614473432,-193.36269306466377
12204604.652353622,-187.56296226330352
12225013.690233812,-192.21782572422165
12245422.728114003,-197.2591273883883
12265831.765994193,-192.48945718677888
12286240.803874383,-203.28954063756652
12306649.841754572,-197.70874801824604
12327058.879634762,-190.79437019487912
12347467.917514952,-193.93804766068442
12367876.955395143,-188.30106851200313
12388285.993275333,-188.63581258262187
12408695.031155523,-195.8818184294778
12429104.069035713,-202.47478161574776
12449513.106915902,-199.5794815029588
12469922.144796092,-190.79996259404913
12490331.182676282,-188.2654306702056
12510740.220556473,-192.5276633877544
12531149.258436663,-187.77104044210756
12551558.296316853,-187.72581453460356
12571967.334197043,-194.33588789119568
12592376.372077232,-193.80878653621824
12612785.409957422,-192.8760673087606
12633194.447837614,-192.29756389581837
12653603.485717803,-195.44659278199225
12674012.523597993,-194.2329576328886
12694421.561478183,-193.80189459533545
12714830.599358372,-195.902593571915
12735239.637238562,-185.24272092768308
12755648.675118752,-187.81684405810012
12776057.712998943,-204.13013093787123
12796466.750879133,-189.41548962643066
12816875.788759323,-190.4669420840202
12837284.826639513,-187.6249989857459
12857693.864519702,-190.46684646465758
12878102.902399892,-182.0597963568053
12898511.940280084,-178.60661081490179
12918920.978160273,-184.8533690717591
12939330.016040463,-174.26290953326617
12959739.053920653,-164.69690111734377
12980148.091800842,-142.94077508833018
13000557.129681032,-137.39580211393647
13020966.167561222,-143.2099322129092
13041375.205441413,-163.86341928941937
13061784.243321603,-169.3111072284631
13082193.281201793,-178.93677112356846
13102602.319081983,-180.2508280351196
13123011.356962172,-184.2145795966881
13143420.394842362,-191.82847081086123
13163829.432722554,-185.21379889659883
13184238.470602743,-189.23035073446218
13204647.508482933,-189.36181861681945
13225056.546363123,-190.0701406468637
13245465.584243312,-194.8865154523152
13265874.622123502,-192.25143572498408
13286283.660003692,-191.28957997389614
13306692.697883883,-193.88051489265513
13327101.735764073,-191.07569974290828
13347510.773644263,-187.34008291769285
13367919.811524453,-195.0176179430957
13388328.849404642,-197.8426392318509
13408737.887284832,-193.24158539597033
13429146.925165024,-195.11829847204456
13449555.963045213,-192.41393238926509
13469965.000925403,-195.07416116550203
13490374.038805593,-196.1564384403134
13510783.076685783,-190.7290732605979
13531192.114565972,-192.52775392134743
13551601.152446162,-194.13037720687726
13572010.190326354,-194.501030907672
13592419.228206543,-194.48608745321596
13612828.266086733,-205.41094422463397
13633237.303966923,-196.70640798177493
13653646.341847112,-192.5632476717568
13674055.379727302,-207.65637447968294
13694464.417607494,-209.24130647500726
13714873.455487683,-199.33137137063156
13735282.493367873,-199.62922588513834
13755691.531248063,-197.70007305952038
13776100.569128253,-197.12165964726182
13796509.607008442,-191.1748892894904
13816918.644888632,-185.8513442693267
13837327.682768824,-189.92634271895267
13857736.720649013,-193.70160803608275
13878145.758529203,-184.2174733524956
13898554.796409393,-178.7490302618454
13918963.834289582,-185.34055106796103
13939372.872169772,-174.53029236921085
13959781.910049964,-165.72945238457237
13980190.947930153,-143.78750264140893
14000599.985810343,-138.19804336780024
14021009.023690533,-143.9999790703179
14041418.061570723,-165.1433003869461
14061827.099450912,-171.01632918935874
14082236.137331102,-182.80700266885964
14102645.175211294,-181.98292534693948
14123054.213091483,-181.68095917605802
14143463.250971673,-189.66024300049133
14163872.288851863,-188.19229921752344
14184281.326732052,-193.11000282710805
14204690.364612242,-190.46680746929493
14225099.402492434,-191.5458763323542
14245508.440372624,-192.89173629524004
14265917.478252813,-199.69163855913706
14286326.516133003,-195.17405069931158
14306735.554013193,-193.99567381726715
14327144.591893382,-196.28030192812813
14347553.629773572,-194.30230831124913
14367962.667653764,-207.56102320616338
14388371.705533953,-195.24090217898396
14408780.743414143,-196.13439725671068
14429189.781294333,-194.02042871430933
14449598.819174523,-196.35058803792887
14470007.857054712,-201.00480016657787
14490416.894934904,-195.78815172508638
14510825.932815094,-203.7316033000346
14531234.970695283,-196.57492573900174
14551644.008575473,-191.69232783720042
14572053.046455663,-194.7984588353156
14592462.084335852,-192.92382655931848
14612871.122216042,-191.74920771638745
14633280.160096234,-189.57839313331291
14653689.197976423,-188.44320561707363
14674098.235856613,-192.10040177226784
14694507.273736803,-191.3111605232932
14714916.311616993,-189.50555614302587
14735325.349497182,-189.5495802654206
14755734.387377374,-199.8703720739165
14776143.425257564,-196.56650026017826
14796552.463137753,-189.69960740768275
14816961.501017943,-193.14860336829742
14837370.538898133,-187.06541772465815
14857779.576778322,-188.06614853664757
14878188.614658512,-180.97267783504145
14898597.652538704,-178.84308800723434
14919006.690418893,-183.9140836581115
14939415.728299083,-174.2233071020732
14959824.766179273,-166.43920537586536
14980233.804059463,-144.40926696427755
15000642.841939652,-138.78681887767715
15021051.879819844,-144.582390596875
15041460.917700034,-165.84616047207703
15061869.955580223,-171.81361523593299
15082278.993460413,-183.2178920984818
15102688.031340603,-180.85671484810632
15123097.069220793,-180.95701748180005
15143506.107100982,-191.13587765644982
15163915.144981174,-186.56680961192833
15184324.182861364,-189.5689588811015
15204733.220741553,-203.76188387368023
15225142.258621743,-195.22490238104945
15245551.296501933,-188.24213668680667
15265960.334382122,-190.1693606971452
15286369.372262314,-194.52978272466223
15306778.410142504,-192.3259550184059
15327187.448022693,-195.68147996573373
15347596.485902883,-192.88052097093623
15368005.523783073,-196.4287928817032
15388414.561663263,-202.85749400302248
15408823.599543452,-198.0183102032799
15429232.637423644,-188.30036187415044
15449641.675303834,-186.55503619015826
15470050.713184023,-193.6616201724861
15490459.751064213,-214.48409012081964
15510868.788944403,-195.20542728215486
15531277.826824592,-191.0185988726356
15551686.864704784,-197.80076690933168
15572095.902584974,-196.16858594223754
15592504.940465163,-193.51600576756118
15612913.978345353,-196.3211627537814
15633323.016225543,-198.84484263156506
15653732.054105733,-195.9873260127137
15674141.091985922,-196.28633027970602
15694550.129866114,-197.8763215292269
15714959.167746304,-190.2623462576196
15735368.205626493,-186.3180184100116
15755777.243506683,-187.09030187891628
15776186.281386873,-189.10852660082827
15796595.319267062,-190.50338419569914
15817004.357147254,-185.33682563730832
15837413.395027444,-183.90616538661084
15857822.432907633,-187.15464330863742
15878231.470787823,-180.73998220053002
15898640.508668013,-178.26777160459886
15919049.546548203,-182.60337115531678
15939458.584428394,-173.79264533246106
15959867.622308584,-166.78980711891202
15980276.660188774,-144.85514056588383
16000685.698068963,-139.18949798456123
16021094.735949153,-144.94708939986356
16041503.773829343,-166.43519340802197
16061912.811709533,-172.78730678964337
16082321.849589724,-183.30816030254113
16102730.887469914,-180.3486663466765
16123139.925350104,-181.69075374866762
16143548.963230293,-189.42587619839185
16163958.001110483,-185.86135687607882
16184367.038990673,-188.27329972058638
16204776.076870864,-199.6432349878649
16225185.114751054,-197.64061008039488
16245594.152631244,-190.7863943216069
16266003.190511433,-190.49059179815455
16286412.228391623,-189.66658168408404
16306821.266271813,-187.71171162854583
16327230.304152003,-188.3684717513452
16347639.342032194,-190.66775863788382
16368048.379912384,-194.95517264036465
16388457.417792574,-197.36001730194388
16408866.455672763,-197.41173139002146
16429275.493552953,-189.7818429403431
16449684.531433143,-188.89304243758926
16470093.569313334,-196.31875830725133
16490502.607193524,-195.21833538812263
16510911.645073714,-189.17713149585234
16531320.682953903,-189.23463074217005
16551729.720834093,-192.308157147757
16572138.758714283,-194.76116587454027
16592547.796594473,-194.86170781531774
