period_number,period_s,period_error_s,period_error_ps
911,7.811731264699114e-09,-7.590496178884785e-13,-0.7590496178884786
912,7.811851719181006e-09,-6.385951359960994e-13,-0.6385951359960994
913,7.81194791786479e-09,-5.423964522116202e-13,-0.5423964522116203
914,7.812145391900612e-09,-3.4492241639021577e-13,-0.34492241639021576
915,7.812207952656342e-09,-2.823616606607128e-13,-0.2823616606607128
916,7.81228650912106e-09,-2.038051959420807e-13,-0.20380519594208069
917,7.812338590859505e-09,-1.5172345749755745e-13,-0.15172345749755745
918,7.812469944866495e-09,-2.0369450507600038e-14,-0.02036945050760004
919,7.812536784426098e-09,4.647010909561699e-14,0.04647010909561699
920,7.812586911144738e-09,9.659682773524152e-14,0.09659682773524152
921,7.812601237101066e-09,1.1092278406358002e-13,0.11092278406358001
922,7.812723276388379e-09,2.3296207137653556e-13,0.23296207137653557
923,7.812757309630099e-09,2.669953130961271e-13,0.2669953130961271
924,7.812776586541437e-09,2.8627222443501204e-13,0.28627222443501205
925,7.812799498823318e-09,3.0918450631582233e-13,0.30918450631582234
926,7.812907336566502e-09,4.170222494997321e-13,0.4170222494997321
927,7.812910757265014e-09,4.2044294801150533e-13,0.42044294801150534
928,7.812890913844487e-09,4.0059952748496957e-13,0.4005995274849696
929,7.812987507015232e-09,4.971926982299076e-13,0.4971926982299076
930,7.81300079366891e-09,5.104793519082286e-13,0.5104793519082286
931,7.81299090312946e-09,5.005888124574197e-13,0.5005888124574197
932,7.813023000338465e-09,5.326860214626582e-13,0.5326860214626582
933,7.813075644886257e-09,5.853305692549187e-13,0.5853305692549187
934,7.81306483534994e-09,5.745210329376567e-13,0.5745210329376567
935,7.81304178031929e-09,5.514660022883115e-13,0.5514660022883116
936,7.813139072190573e-09,6.487578735707807e-13,0.6487578735707806
937,7.81311597300579e-09,6.25658688787961e-13,0.625658688787961
938,7.813080245061207e-09,5.899307442050846e-13,0.5899307442050845
939,7.813162189698373e-09,6.718753813703153e-13,0.6718753813703153
940,7.8131463203667e-09,6.560060496969166e-13,0.6560060496969166
941,7.813109687357248e-09,6.193730402455035e-13,0.6193730402455034
942,7.81317630306976e-09,6.859887527576837e-13,0.6859887527576837
943,7.813171041246882e-09,6.807269298792314e-13,0.6807269298792313
944,7.8131313655189e-09,6.410512018984278e-13,0.6410512018984278
945,7.813179045925074e-09,6.88731608071219e-13,0.688731608071219
946,7.813186396517647e-09,6.960822006450733e-13,0.6960822006450733
947,7.813155697997207e-09,6.653836802049769e-13,0.6653836802049768
948,7.813168129459317e-09,6.778151423146957e-13,0.6778151423146956
949,7.813198180141854e-09,7.078658248516777e-13,0.7078658248516777
950,7.813167724984144e-09,6.774106671417228e-13,0.6774106671417228
951,7.813151094379915e-09,6.607800629129133e-13,0.6607800629129134
952,7.813207633327701e-09,7.173190106986331e-13,0.7173190106986331
953,7.813173785999549e-09,6.834716825465685e-13,0.6834716825465685
954,7.813129767377794e-09,6.394530607911299e-13,0.6394530607911298
955,7.813215449151427e-09,7.251348344247009e-13,0.725134834424701
956,7.813175980709349e-09,6.856663923467495e-13,0.6856663923467494
957,7.81312393922191e-09,6.336249049078798e-13,0.6336249049078797
958,7.81320143423915e-09,7.111199221471214e-13,0.7111199221471214
959,7.813158511068164e-09,6.681967511617078e-13,0.6681967511617077
960,7.81310885506945e-09,6.18540752447795e-13,0.6185407524477949
961,7.813184958526754e-09,6.946442097511786e-13,0.6946442097511786
962,7.813169995357703e-09,6.796810407010161e-13,0.6796810407010161
963,7.813111690271684e-09,6.213759546813717e-13,0.6213759546813717
964,7.813161047288096e-09,6.707329710936945e-13,0.6707329710936945
965,7.813158892246543e-09,6.685779295404994e-13,0.6685779295404993
966,7.813127981751026e-09,6.376674340231549e-13,0.6376674340231548
967,7.813110143657285e-09,6.198293402823212e-13,0.6198293402823212
968,7.813159351663661e-09,6.69037346658563e-13,0.669037346658563
969,7.81311845933887e-09,6.281450218674863e-13,0.6281450218674862
970,7.813092945378351e-09,6.026310613485254e-13,0.6026310613485254
971,7.813151086329714e-09,6.607720127117826e-13,0.6607720127117827
972,7.813114759715797e-09,6.24445398794314e-13,0.6244453987943139
973,7.813064187159671e-09,5.738728426688362e-13,0.5738728426688362
974,7.813141597893744e-09,6.512835767416943e-13,0.6512835767416942
975,7.813108107037714e-09,6.177927207114158e-13,0.6177927207114158
976,7.813067130240021e-09,5.768159230185753e-13,0.5768159230185753
977,7.813100311895144e-09,6.099975781417881e-13,0.6099975781417881
978,7.813097968730962e-09,6.076544139591396e-13,0.6076544139591395
979,7.813048847691152e-09,5.585333741496583e-13,0.5585333741496583
980,7.8130785042662e-09,5.881899491969418e-13,0.5881899491969418
981,7.813091524802454e-09,6.012104854520263e-13,0.6012104854520263
982,7.813066696843755e-09,5.763825267526514e-13,0.5763825267526513
983,7.813029494695926e-09,5.391803789233192e-13,0.5391803789233192
984,7.813088480240781e-09,5.981659237789426e-13,0.5981659237789426
985,7.81304988338883e-09,5.595690718274522e-13,0.5595690718274522
986,7.813003763678132e-09,5.134493611294268e-13,0.5134493611294267
987,7.813080018449401e-09,5.897041323985079e-13,0.5897041323985079
988,7.813048887237426e-09,5.585729204238997e-13,0.5585729204238997
989,7.81299149464306e-09,5.011803260576735e-13,0.5011803260576735
990,7.813054507063862e-09,5.641927468597068e-13,0.5641927468597068
991,7.813037890432289e-09,5.475761152863952e-13,0.5475761152863952
992,7.812999297551228e-09,5.089832342253616e-13,0.5089832342253615
993,7.813009226999984e-09,5.189126829816356e-13,0.5189126829816355
994,7.813035601044534e-09,5.45286727531502e-13,0.545286727531502
995,7.813004613475795e-09,5.142991587922209e-13,0.5142991587922209
996,7.81295817990212e-09,4.678655851177881e-13,0.4678655851177881
997,7.813046621146466e-09,5.563068294631878e-13,0.5563068294631878
998,7.812996449677381e-09,5.061353603788939e-13,0.5061353603788938
999,7.812962951462329e-09,4.726371453263696e-13,0.47263714532636963
1000,7.8129984656429e-09,5.081513258984134e-13,0.5081513258984134
1001,7.812995182516092e-09,5.048681990898015e-13,0.5048681990898014
1002,7.812958248857378e-09,4.679345403759582e-13,0.46793454037595816
1003,7.812966533395256e-09,4.762190782537186e-13,0.4762190782537186
1004,7.812995712962005e-09,5.0539864500269e-13,0.5053986450026899
1005,7.812962911346848e-09,4.725970298459877e-13,0.47259702984598767
1006,7.812921720121071e-09,4.314058040684839e-13,0.4314058040684839
1007,7.81299569432728e-09,5.053800102778504e-13,0.5053800102778504
1008,7.812966906848694e-09,4.765925316920312e-13,0.47659253169203125
1009,7.812912280650381e-09,4.219663333790104e-13,0.4219663333790104
1010,7.8129682218233e-09,4.779075062969303e-13,0.4779075062969303
1011,7.812959361885776e-09,4.690475687737046e-13,0.4690475687737046
1012,7.812930998994314e-09,4.4068467731115795e-13,0.44068467731115796
1013,7.812910449554885e-09,4.201352378824268e-13,0.4201352378824268
1014,7.812968476082261e-09,4.781617652589053e-13,0.4781617652589053
1015,7.812935993710434e-09,4.4567939343189133e-13,0.44567939343189134
1016,7.812886412887588e-09,3.9609857058611324e-13,0.39609857058611325
1017,7.812953034346372e-09,4.627200293698077e-13,0.46272002936980766
1018,7.812934314186401e-09,4.439998693990212e-13,0.4439998693990212
1019,7.812895254868013e-09,4.049405510108571e-13,0.40494055101085713
1020,7.812902448942451e-09,4.1213462544858597e-13,0.412134625448586
1021,7.81294717439626e-09,4.568600792578494e-13,0.4568600792578494
1022,7.812905369701788e-09,4.15055384786099e-13,0.415055384786099
1023,7.812869091321315e-09,3.7877700431277877e-13,0.3787770043127788
1024,7.799946768387387e-09,-1.2543545929615364e-11,-12.543545929615364
1025,7.803166430879731e-09,-9.32388343727091e-12,-9.32388343727091
1026,7.805446051978825e-09,-7.0442623381777496e-12,-7.04426233817775
1027,7.807457218047035e-09,-5.033096269967671e-12,-5.033096269967672
1028,7.808333832122418e-09,-4.156482194584765e-12,-4.156482194584766
1029,7.80901954664198e-09,-3.470767675022056e-12,-3.470767675022056
1030,7.809536663671516e-09,-2.9536506454864623e-12,-2.953650645486462
1031,7.809970582929463e-09,-2.5197313875395853e-12,-2.5197313875395855
1032,7.810329928702002e-09,-2.160385615000389e-12,-2.160385615000389
1033,7.810634672481042e-09,-1.855641835960713e-12,-1.8556418359607127
1034,7.810895165944322e-09,-1.5951483726807354e-12,-1.5951483726807354
1035,7.811127104273541e-09,-1.3632100434610135e-12,-1.3632100434610135
1036,7.811328293572052e-09,-1.1620207449500987e-12,-1.1620207449500988
1037,7.811494254973575e-09,-9.960593434275829e-13,-0.9960593434275828
1038,7.811636658559243e-09,-8.536557577593752e-13,-0.8536557577593752
1039,7.811859933584556e-09,-6.303807324463716e-13,-0.6303807324463716
1040,7.811959709308806e-09,-5.306050081968468e-13,-0.5306050081968468
1041,7.81207008659229e-09,-4.2022772471179704e-13,-0.42022772471179703
1042,7.812160252395717e-09,-3.300619212857876e-13,-0.3300619212857876
1043,7.812237696265718e-09,-2.52618051284033e-13,-0.252618051284033
1044,7.812405847999575e-09,-8.446631742760764e-14,-0.08446631742760764
1045,7.812443531045278e-09,-4.6783271724669515e-14,-0.04678327172466951
1046,7.812507733025598e-09,1.7418708595960555e-14,0.017418708595960553
1047,7.812544122401269e-09,5.3808084266688973e-14,0.053808084266688976
1048,7.812680058233087e-09,1.8974391608504298e-13,0.18974391608504299
1049,7.812707999681613e-09,2.1768536461061737e-13,0.21768536461061738
1050,7.812718260598078e-09,2.279462810760745e-13,0.2279462810760745
1051,7.812784024236103e-09,2.937099191008984e-13,0.2937099191008984
1052,7.812868122437596e-09,3.7780812059386425e-13,0.37780812059386426
1053,7.812875810650727e-09,3.854963337242305e-13,0.38549633372423053
1054,7.812868071141281e-09,3.7775682427857853e-13,0.37775682427857854
1055,7.812975166084004e-09,4.848517670015913e-13,0.4848517670015913
1056,7.81298716131737e-09,4.968470003672106e-13,0.4968470003672106
1057,7.812955257218324e-09,4.649429013214189e-13,0.4649429013214189
1058,7.81303780468545e-09,5.474903684470788e-13,0.5474903684470788
1059,7.813058411384305e-09,5.680970673030443e-13,0.5680970673030443
1060,7.813048468992886e-09,5.581546758833363e-13,0.5581546758833362
