edge_number,actual_edge_time_s,ideal_edge_time_s,tie_s,tie_ps
1286,9.504742937902851e-05,9.50474608551449e-05,-3.1476116388088985e-11,-31.476116388088986
1287,9.505523899443693e-05,9.505527334545921e-05,-3.435102228140501e-11,-34.35102228140501
1288,9.506304900243696e-05,9.506308583577353e-05,-3.683333656229001e-11,-36.83333656229001
1289,9.507085936620428e-05,9.507089832608784e-05,-3.8959883561221267e-11,-38.95988356122127
1290,9.507867002916952e-05,9.507871081640217e-05,-4.0787232651407964e-11,-40.78723265140796
1291,9.508648099483865e-05,9.508652330671649e-05,-4.231187783473241e-11,-42.31187783473241
1292,9.509429218146637e-05,9.50943357970308e-05,-4.3615564431342945e-11,-43.615564431342946
1293,9.51021035539984e-05,9.510214828734512e-05,-4.473334671680258e-11,-44.73334671680258
1294,9.510991510240504e-05,9.510996077765943e-05,-4.5675254387910954e-11,-45.675254387910954
1295,9.511772680547011e-05,9.511777326797376e-05,-4.646250364132783e-11,-46.46250364132783
1296,9.512553862924797e-05,9.512558575828807e-05,-4.712904010168473e-11,-47.12904010168473
1297,9.513335059541583e-05,9.513339824860239e-05,-4.765318655600563e-11,-47.653186556005636
1298,9.514116272347638e-05,9.51412107389167e-05,-4.801544032140176e-11,-48.01544032140176
1299,9.514897492706783e-05,9.514902322923102e-05,-4.830216318310927e-11,-48.302163183109265
1300,9.515678721627296e-05,9.515683571954533e-05,-4.8503272372632163e-11,-48.50327237263216
1301,9.516459956510191e-05,9.516464820985965e-05,-4.8644757733927966e-11,-48.64475773392797
1302,9.51724120550868e-05,9.517246070017398e-05,-4.8645087168758076e-11,-48.645087168758074
1303,9.518022460215571e-05,9.518027319048829e-05,-4.858833257316025e-11,-48.58833257316025
1304,9.518803718644935e-05,9.51880856808026e-05,-4.849435325122285e-11,-48.49435325122285
1305,9.5195849805026e-05,9.519589817111692e-05,-4.836609091449037e-11,-48.36609091449037
1306,9.520366255334331e-05,9.520371066143124e-05,-4.81080879178107e-11,-48.1080879178107
1307,9.521147532478513e-05,9.521152315174555e-05,-4.782696042022748e-11,-47.82696042022748
1308,9.521928810144569e-05,9.521933564205988e-05,-4.754061418324964e-11,-47.540614183249644
1309,9.522710094792549e-05,9.52271481323742e-05,-4.7184448700943e-11,-47.184448700942994
1310,9.523491385515167e-05,9.523496062268851e-05,-4.676753683458492e-11,-46.767536834584924
1311,9.52427267733472e-05,9.524277311300282e-05,-4.633965562050936e-11,-46.33965562050936
1312,9.525053967986349e-05,9.525058560331714e-05,-4.592345364907625e-11,-45.92345364907625
1313,9.52583526933327e-05,9.525839809363145e-05,-4.540029875185219e-11,-45.40029875185219
1314,9.526616570738589e-05,9.526621058394577e-05,-4.487655987623298e-11,-44.87655987623298
1315,9.527397869167873e-05,9.52740230742601e-05,-4.4382581360914013e-11,-44.38258136091401
1316,9.528179176045086e-05,9.528183556457441e-05,-4.380412354703845e-11,-43.80412354703845
1317,9.528960483935962e-05,9.528964805488873e-05,-4.321552910692398e-11,-43.21552910692398
1318,9.529741790006218e-05,9.529746054520304e-05,-4.264514086074043e-11,-42.64514086074043
1319,9.530523099098698e-05,9.530527303551736e-05,-4.204453037057863e-11,-42.04453037057863
1320,9.531304412302808e-05,9.531308552583168e-05,-4.1402803600114497e-11,-41.402803600114495
1321,9.532085723670137e-05,9.5320898016146e-05,-4.0779444623915093e-11,-40.77944462391509
1322,9.53286703367924e-05,9.532871050646031e-05,-4.016966790911634e-11,-40.16966790911634
1323,9.533648351188156e-05,9.533652299677463e-05,-3.948489306757652e-11,-39.48489306757652
1324,9.53442966614537e-05,9.534433548708894e-05,-3.882563523587428e-11,-38.82563523587428
1325,9.535210977189493e-05,9.535214797740326e-05,-3.820550832056116e-11,-38.205508320561165
1326,9.535992297052567e-05,9.535996046771757e-05,-3.749719189909457e-11,-37.497191899094574
1327,9.536773614285998e-05,9.53677729580319e-05,-3.681517192040735e-11,-36.81517192040735
1328,9.537554926637427e-05,9.537558544834622e-05,-3.6181971939243893e-11,-36.181971939243894
1329,9.538336246926695e-05,9.538339793866053e-05,-3.546939357324737e-11,-35.46939357324737
1330,9.539117565607112e-05,9.539121042897485e-05,-3.477290372394594e-11,-34.77290372394594
1331,9.53989887898188e-05,9.539902291928916e-05,-3.412947035149968e-11,-34.129470351499684
1332,9.540680198732272e-05,9.540683540960349e-05,-3.342228076845601e-11,-33.422280768456005
1333,9.541461518307796e-05,9.54146478999178e-05,-3.271683984088623e-11,-32.71683984088623
1334,9.542242834179677e-05,9.542246039023212e-05,-3.2048435340843717e-11,-32.04843534084372
1335,9.543024151597001e-05,9.543027288054643e-05,-3.136457641974669e-11,-31.36457641974669
1336,9.54380547059291e-05,9.543808537086075e-05,-3.0664931650543544e-11,-30.664931650543544
1337,9.544586786100331e-05,9.544589786117506e-05,-3.000017175031395e-11,-30.00017175031395
1338,9.545368102568297e-05,9.545371035148938e-05,-2.9325806401594804e-11,-29.325806401594804
1339,9.546149421679885e-05,9.54615228418037e-05,-2.8625004856436253e-11,-28.625004856436252
1340,9.546930737435187e-05,9.546933533211802e-05,-2.7957766144779706e-11,-27.957766144779708
1341,9.547712051295509e-05,9.547714782243234e-05,-2.7309477240666605e-11,-27.309477240666606
1342,9.54849337047614e-05,9.548496031274665e-05,-2.660798524845956e-11,-26.60798524845956
1343,9.549274686029979e-05,9.549277280306096e-05,-2.5942761174174873e-11,-25.942761174174873
1344,9.55005599572598e-05,9.550058529337528e-05,-2.533611547261993e-11,-25.33611547261993
1345,9.550837314128666e-05,9.550839778368961e-05,-2.4642402942708595e-11,-24.642402942708596
1346,9.551618628514655e-05,9.551621027400392e-05,-2.398885736567736e-11,-23.98885736567736
1347,9.552399938730372e-05,9.552402276431824e-05,-2.3377014513903555e-11,-23.377014513903553
1348,9.553181256304004e-05,9.553183525463255e-05,-2.2691592512086983e-11,-22.69159251208698
1349,9.553962570247228e-05,9.553964774494687e-05,-2.2042474586335218e-11,-22.042474586335217
1350,9.554743878833517e-05,9.554746023526118e-05,-2.144692600572379e-11,-21.44692600572379
1351,9.555525193704526e-05,9.55552727255755e-05,-2.0788530236721415e-11,-20.788530236721414
1352,9.556306506829847e-05,9.556308521588983e-05,-2.0147591355976028e-11,-20.14759135597603
1353,9.557087815410538e-05,9.557089770620414e-05,-1.955209876085428e-11,-19.552098760854282
1354,9.557869126701327e-05,9.557871019651845e-05,-1.8929505177178544e-11,-18.929505177178545
1355,9.558650439153626e-05,9.558652268683277e-05,-1.8295296508523915e-11,-18.295296508523915
1356,9.55943174739724e-05,9.559433517714708e-05,-1.77031746844039e-11,-17.703174684403898
1357,9.560213054717525e-05,9.560214766746141e-05,-1.712028615637773e-11,-17.12028615637773
1358,9.560994366652278e-05,9.560996015777573e-05,-1.649125294034599e-11,-16.491252940345987
1359,9.561775674966254e-05,9.561777264809004e-05,-1.5898427496121083e-11,-15.898427496121084
1360,9.562556978381499e-05,9.562558513840436e-05,-1.535458936892021e-11,-15.35458936892021
1361,9.563338289557897e-05,9.563339762871867e-05,-1.473313969985161e-11,-14.733139699851609
1362,9.564119597249028e-05,9.564121011903299e-05,-1.4146542698952035e-11,-14.146542698952036
1363,9.564900899341703e-05,9.56490226093473e-05,-1.3615930266162336e-11,-13.615930266162335
1364,9.565682207811972e-05,9.565683509966163e-05,-1.3021541903848211e-11,-13.021541903848211
1365,9.566463514391051e-05,9.566464758997594e-05,-1.244606542910655e-11,-12.44606542910655
1366,9.567244816286629e-05,9.567246008029026e-05,-1.1917423967446212e-11,-11.917423967446211
1367,9.568026120979876e-05,9.568027257060457e-05,-1.1360805807137166e-11,-11.360805807137167
1368,9.568807426654838e-05,9.568808506091889e-05,-1.0794370507864389e-11,-10.79437050786439
1369,9.569588729111558e-05,9.56958975512332e-05,-1.026011762233508e-11,-10.26011762233508
1370,9.570370028648951e-05,9.570371004154753e-05,-9.755058018712225e-12,-9.755058018712225
1371,9.571151334544389e-05,9.571152253186185e-05,-9.186417953664117e-12,-9.186417953664117
1372,9.571932636696687e-05,9.571933502217616e-05,-8.655209290994714e-12,-8.655209290994714
1373,9.572713933758266e-05,9.572714751249048e-05,-8.174907809898798e-12,-8.174907809898798
1374,9.573495237672788e-05,9.573496000280479e-05,-7.626076904588575e-12,-7.626076904588575
1375,9.574276539267957e-05,9.57427724931191e-05,-7.100439536755233e-12,-7.100439536755233
1376,9.575057835774583e-05,9.575058498343342e-05,-6.625687585136766e-12,-6.625687585136766
1377,9.575839136310756e-05,9.575839747374775e-05,-6.1106401891282295e-12,-6.11064018912823
1378,9.576620436925354e-05,9.576620996406206e-05,-5.594808521925699e-12,-5.594808521925699
1379,9.57740173453234e-05,9.577402245437638e-05,-5.109052975353622e-12,-5.109052975353622
1380,9.578183029535071e-05,9.57818349446907e-05,-4.6493399785171744e-12,-4.649339978517174
1381,9.578964330605238e-05,9.578964743500501e-05,-4.128952629311131e-12,-4.128952629311131
1382,9.579745628248717e-05,9.579745992531934e-05,-3.64283216739285e-12,-3.64283216739285
1383,9.580526920665916e-05,9.580527241563365e-05,-3.2089744921293704e-12,-3.2089744921293706
1384,9.58130821988949e-05,9.581308490594797e-05,-2.707053057484666e-12,-2.7070530574846656
1385,9.582089517046403e-05,9.582089739626228e-05,-2.225798250971011e-12,-2.225798250971011
1386,9.582870809775744e-05,9.58287098865766e-05,-1.7888191576529453e-12,-1.7888191576529453
1387,9.583652104776659e-05,9.583652237689091e-05,-1.3291243212028867e-12,-1.3291243212028867
1388,9.58443340158902e-05,9.584433486720523e-05,-8.513150278782279e-13,-0.8513150278782279
1389,9.585214695436928e-05,9.585214735751955e-05,-4.031502749567379e-13,-0.40315027495673794
1390,9.585995984993545e-05,9.585995984783387e-05,2.1015797949227253e-15,0.0021015797949227254
1391,9.586777282302015e-05,9.586777233814818e-05,4.848719654204408e-13,0.48487196542044075
1392,9.587558576182321e-05,9.58755848284625e-05,9.333607186086509e-13,0.9333607186086509
1393,9.58833986477744e-05,9.588339731877681e-05,1.3289975838916398e-12,1.3289975838916397
1394,9.589121159663281e-05,9.589120980909114e-05,1.7875416752608766e-12,1.7875416752608766
1395,9.589902452596496e-05,9.589902229940546e-05,2.226559502344084e-12,2.226559502344084
1396,9.590683743208302e-05,9.590683478971977e-05,2.6423632463192425e-12,2.6423632463192424
1397,9.591465031464937e-05,9.591464728003409e-05,3.0346152866298403e-12,3.0346152866298404
1398,9.592246325790073e-05,9.59224597703484e-05,3.487552331596378e-12,3.4875523315963783
1399,9.593027616844103e-05,9.593027226066272e-05,3.907778319392671e-12,3.9077783193926705
1400,9.593808902818524e-05,9.593808475097703e-05,4.277208215680573e-12,4.277208215680573
1401,9.594590195325215e-05,9.594589724129136e-05,4.7119607914172225e-12,4.711960791417223
1402,9.595371485972902e-05,9.595370973160567e-05,5.128123352101365e-12,5.128123352101365
1403,9.596152773314214e-05,9.596152222191999e-05,5.511222151096026e-12,5.5112221510960255
1404,9.59693406050159e-05,9.59693347122343e-05,5.892781599846191e-12,5.892781599846192
1405,9.597715351863896e-05,9.597714720254862e-05,6.316090340337093e-12,6.316090340337094
1406,9.598496640362848e-05,9.598495969286293e-05,6.710765545398142e-12,6.710765545398142
1407,9.599277923903151e-05,9.599277218317726e-05,7.055854249104534e-12,7.0558542491045335
1408,9.600059212108783e-05,9.600058467349158e-05,7.44759625360814e-12,7.447596253608141
1409,9.600839208424543e-05,9.600839716380589e-05,-5.079560453647563e-12,-5.079560453647563
1410,9.601619527684936e-05,9.60162096541202e-05,-1.4377270841706829e-11,-14.377270841706828
1411,9.602400070837687e-05,9.602402214443452e-05,-2.143605765143867e-11,-21.43605765143867
1412,9.603180819899288e-05,9.603183463474884e-05,-2.6435755952205162e-11,-26.435755952205163
1413,9.60396165685264e-05,9.603964712506315e-05,-3.055653674941572e-11,-30.55653674941572
1414,9.604742560637445e-05,9.604745961537748e-05,-3.400900302181156e-11,-34.00900302181156
1415,9.605523516669893e-05,9.60552721056918e-05,-3.6938992863597824e-11,-36.938992863597825
1416,9.60630451470564e-05,9.606308459600611e-05,-3.94489497055745e-11,-39.4489497055745
1417,9.607085548665324e-05,9.607089708632042e-05,-4.1599667175902683e-11,-41.59966717590268
1418,9.607866612872962e-05,9.607870957663474e-05,-4.344790511500821e-11,-43.44790511500821
1419,9.608647703145943e-05,9.608652206694907e-05,-4.503548963035573e-11,-45.035489630355734
1420,9.609428815132515e-05,9.609433455726338e-05,-4.640593822545657e-11,-46.40593822545657
1421,9.610209945735049e-05,9.61021470475777e-05,-4.759022720689994e-11,-47.59022720689994
1422,9.61099109914158e-05,9.610995953789201e-05,-4.854647620290245e-11,-48.546476202902454
1423,9.611772269247847e-05,9.611777202820633e-05,-4.933572785575916e-11,-49.33572785575916
1424,9.612553451616645e-05,9.612558451852064e-05,-5.0002354182923635e-11,-50.00235418292363
1425,9.613334646606653e-05,9.613339700883496e-05,-5.0542768426768853e-11,-50.54276842676885
1426,9.614115850812766e-05,9.614120949914928e-05,-5.0991021623482564e-11,-50.99102162348257
1427,9.614897067098629e-05,9.61490219894636e-05,-5.131847731028905e-11,-51.31847731028905
1428,9.615678297280349e-05,9.615683447977791e-05,-5.1506974423172815e-11,-51.506974423172814
1429,9.616459532830369e-05,9.616464697009223e-05,-5.1641788539423516e-11,-51.641788539423516
1430,9.617240775977435e-05,9.617245946040654e-05,-5.1700632189319815e-11,-51.70063218931981
1431,9.61802202312856e-05,9.618027195072087e-05,-5.171943526365174e-11,-51.71943526365174
1432,9.618803284888779e-05,9.618808444103519e-05,-5.1592147394279366e-11,-51.592147394279365
1433,9.619584548717349e-05,9.61958969313495e-05,-5.1444176010327103e-11,-51.444176010327105
1434,9.620365814577953e-05,9.620370942166382e-05,-5.1275884278865156e-11,-51.275884278865156
1435,9.62114708821952e-05,9.621152191197813e-05,-5.1029782921798566e-11,-51.029782921798564
1436,9.621928368814678e-05,9.621933440229245e-05,-5.071414566208842e-11,-50.71414566208842
1437,9.622709651592348e-05,9.622714689260676e-05,-5.0376683277120875e-11,-50.376683277120875
1438,9.623490933610967e-05,9.623495938292109e-05,-5.004681141866795e-11,-50.04681141866795
1439,9.624272226439046e-05,9.62427718732354e-05,-4.9608844942431405e-11,-49.6088449424314
1440,9.625053520606501e-05,9.625058436354972e-05,-4.915748470689442e-11,-49.15748470689442
1441,9.625834813554631e-05,9.625839685386403e-05,-4.8718317720697334e-11,-48.718317720697335
1442,9.626616112026824e-05,9.626620934417835e-05,-4.822391010526355e-11,-48.22391010526355
1443,9.627397414695668e-05,9.627402183449266e-05,-4.7687535978183775e-11,-47.687535978183774
1444,9.628178717136234e-05,9.628183432480699e-05,-4.7153444652330694e-11,-47.15344465233069
1445,9.62896001723647e-05,9.62896468151213e-05,-4.664275660286476e-11,-46.64275660286476
1446,9.629741327925888e-05,9.629745930543562e-05,-4.6026176736274094e-11,-46.026176736274095
1447,9.630522635580337e-05,9.630527179574994e-05,-4.5439946561627054e-11,-45.43994656162705
1448,9.631303941112608e-05,9.631308428606425e-05,-4.487493816728096e-11,-44.87493816728096
1449,9.632085254536236e-05,9.632089677637857e-05,-4.423101619912567e-11,-44.23101619912567
1450,9.63286656601324e-05,9.632870926669288e-05,-4.360656047111363e-11,-43.60656047111363
1451,9.633647874595023e-05,9.633652175700721e-05,-4.301105697976005e-11,-43.01105697976005
1452,9.634429190696701e-05,9.634433424732152e-05,-4.234035451321296e-11,-42.34035451321296
1453,9.635210505470533e-05,9.635214673763584e-05,-4.1682930501065254e-11,-41.68293050106525
1454,9.635991818123684e-05,9.635995922795015e-05,-4.1046713307228514e-11,-41.046713307228515
1455,9.636773131891614e-05,9.636777171826447e-05,-4.0399348319549224e-11,-40.399348319549226
1456,9.637554449399636e-05,9.63755842085788e-05,-3.971458243622986e-11,-39.71458243622986
1457,9.638335763223379e-05,9.638339669889311e-05,-3.90666593148247e-11,-39.0666593148247
1458,9.639117077526751e-05,9.639120918920743e-05,-3.841393991340143e-11,-38.41393991340143
1459,9.639898396215048e-05,9.639902167952174e-05,-3.7717371256154585e-11,-37.717371256154586
1460,9.640679711805625e-05,9.640683416983606e-05,-3.705177979996375e-11,-37.05177979996375
1461,9.641461024430595e-05,9.641464666015037e-05,-3.6415844417376694e-11,-36.4158444173767
1462,9.642242344282438e-05,9.642245915046468e-05,-3.5707640305702645e-11,-35.70764030570265
1463,9.643023660569766e-05,9.643027164077901e-05,-3.5035081346223076e-11,-35.03508134622307
1464,9.643804972056702e-05,9.643808413109333e-05,-3.441052630529204e-11,-34.41052630529204
1465,9.644586291815183e-05,9.644589662140764e-05,-3.3703255813661246e-11,-33.703255813661244
1466,9.645367608300012e-05,9.645370911172196e-05,-3.3028721830846696e-11,-33.0287218308467
1467,9.646148919391309e-05,9.646152160203627e-05,-3.240812317916833e-11,-32.408123179168335
1468,9.646930237620735e-05,9.64693340923506e-05,-3.171614324498621e-11,-31.71614324498621
1469,9.647711553833016e-05,9.647714658266492e-05,-3.104433475669791e-11,-31.044334756697907
1470,9.648492864331556e-05,9.648495907297923e-05,-3.0429663668689483e-11,-30.429663668689482
1471,9.649274180950412e-05,9.649277156329355e-05,-2.975378942225436e-11,-29.75378942225436
1472,9.65005549581259e-05,9.650058405360786e-05,-2.9095481961518935e-11,-29.095481961518935
1473,9.650836806466392e-05,9.650839654392217e-05,-2.847925825534193e-11,-28.479258255341932
1474,9.651618118073413e-05,9.651620903423649e-05,-2.785350235208465e-11,-27.85350235208465
1475,9.652399433217353e-05,9.652402152455082e-05,-2.7192377280295896e-11,-27.192377280295897
1476,9.653180743407292e-05,9.653183401486513e-05,-2.6580792211141126e-11,-26.580792211141127
1477,9.653962053170902e-05,9.653964650517945e-05,-2.5973470428216477e-11,-25.973470428216476
1478,9.654743367694663e-05,9.654745899549376e-05,-2.531854712837961e-11,-25.31854712837961
1479,9.655524678259433e-05,9.655527148580808e-05,-2.4703213741921597e-11,-24.703213741921598
1480,9.65630598540024e-05,9.656308397612239e-05,-2.4122119988619235e-11,-24.122119988619236
1481,9.657087298493451e-05,9.657089646643672e-05,-2.3481502207899756e-11,-23.481502207899755
1482,9.65786860860331e-05,9.657870895675104e-05,-2.2870717930469584e-11,-22.870717930469585
1483,9.658649914842264e-05,9.658652144706535e-05,-2.2298642706363227e-11,-22.29864270636323
1484,9.659431225819677e-05,9.659433393737966e-05,-2.1679182887094315e-11,-21.679182887094314
1485,9.660212534876869e-05,9.660214642769398e-05,-2.107892529118713e-11,-21.07892529118713
1486,9.660993838887481e-05,9.66099589180083e-05,-2.0529133484596488e-11,-20.52913348459649
1487,9.661775147243643e-05,9.661777140832261e-05,-1.993588617730627e-11,-19.93588617730627
1488,9.662556455703905e-05,9.662558389863694e-05,-1.9341597886852665e-11,-19.341597886852664
1489,9.663337760364065e-05,9.663339638895125e-05,-1.8785310597941607e-11,-18.785310597941606
1490,9.664119064138529e-05,9.664120887926557e-05,-1.823788027855033e-11,-18.23788027855033
1491,9.664900372075728e-05,9.664902136957988e-05,-1.7648822599505137e-11,-17.648822599505138
1492,9.66568167650243e-05,9.66568338598942e-05,-1.7094869896027038e-11,-17.09486989602704
1493,9.666462976205284e-05,9.666464635020853e-05,-1.6588155677916225e-11,-16.588155677916227
1494,9.667244283421759e-05,9.667245884052284e-05,-1.6006305246365158e-11,-16.00630524636516
1495,9.668025587421671e-05,9.668027133083715e-05,-1.5456620436976413e-11,-15.456620436976413
1496,9.66880688569205e-05,9.668808382115147e-05,-1.4964230969019022e-11,-14.964230969019022
1497,9.669588190218296e-05,9.669589631146578e-05,-1.4409282818868783e-11,-14.409282818868784
1498,9.670369493075403e-05,9.67037088017801e-05,-1.3871026069584175e-11,-13.871026069584175
1499,9.671150791565415e-05,9.671152129209441e-05,-1.3376440265523345e-11,-13.376440265523344
1500,9.671932091090143e-05,9.671933378240874e-05,-1.2871507310266763e-11,-12.871507310266763
1501,9.672713394493393e-05,9.672714627272306e-05,-1.2327789122931222e-11,-12.327789122931222
1502,9.673494693820912e-05,9.673495876303737e-05,-1.1824828250111228e-11,-11.824828250111228
1503,9.674275988563776e-05,9.674277125335169e-05,-1.1367713923251902e-11,-11.367713923251902
1504,9.675057291326759e-05,9.6750583743666e-05,-1.083039841053081e-11,-10.83039841053081
1505,9.675838590338891e-05,9.675839623398032e-05,-1.0330591400515415e-11,-10.330591400515415
1506,9.676619883869478e-05,9.676620872429464e-05,-9.885599863407301e-12,-9.8855998634073
1507,9.677401183662796e-05,9.677402121460896e-05,-9.377981000556294e-12,-9.377981000556293
1508,9.67818248176755e-05,9.678183370492327e-05,-8.887247773390119e-12,-8.887247773390119
1509,9.678963776363936e-05,9.678964619523759e-05,-8.431598230770875e-12,-8.431598230770875
1510,9.679745070873662e-05,9.67974586855519e-05,-7.976815277395572e-12,-7.976815277395572
1511,9.680526369118597e-05,9.680527117586622e-05,-7.484680244583009e-12,-7.484680244583009
1512,9.68130766432674e-05,9.681308366618053e-05,-7.0229131318630975e-12,-7.022913131863097
1513,9.682088955058514e-05,9.682089615649486e-05,-6.605909718184084e-12,-6.605909718184083
1514,9.682870252242622e-05,9.682870864680918e-05,-6.124382953107988e-12,-6.124382953107988
1515,9.683651547208348e-05,9.683652113712349e-05,-5.665040008025537e-12,-5.665040008025537
1516,9.684432837262238e-05,9.68443336274378e-05,-5.25481541935219e-12,-5.25481541935219
1517,9.685214131346631e-05,9.685214611775212e-05,-4.8042858046520746e-12,-4.804285804652075
1518,9.685995425698805e-05,9.685995860806645e-05,-4.3510784003213e-12,-4.3510784003213
1519,9.686776717375598e-05,9.686777109838076e-05,-3.924624782351305e-12,-3.924624782351305
1520,9.687558005203206e-05,9.687558358869508e-05,-3.5366630113523957e-12,-3.536663011352396
1521,9.688339300757966e-05,9.68833960790094e-05,-3.0714297313921022e-12,-3.071429731392102
1522,9.689120592753581e-05,9.689120856932371e-05,-2.6417878949611693e-12,-2.6417878949611695
1523,9.689901879393574e-05,9.689902105963802e-05,-2.2657022848242856e-12,-2.2657022848242856
1524,9.690683172070481e-05,9.690683354995234e-05,-1.829247525229361e-12,-1.8292475252293612
1525,9.691464463358452e-05,9.691464604026667e-05,-1.4066821408529696e-12,-1.4066821408529695
1526,9.692245751233774e-05,9.692245853058098e-05,-1.0182432395830033e-12,-1.0182432395830032
1527,9.69302703802835e-05,9.69302710208953e-05,-6.40611787541117e-13,-0.6406117875411169
1528,9.693808330365645e-05,9.693808351120961e-05,-2.0755315572623176e-13,-0.20755315572623176
1529,9.694589619649656e-05,9.694589600152393e-05,1.9497263529303995e-13,0.19497263529303996
1530,9.695370903677446e-05,9.695370849183825e-05,5.449362101225243e-13,0.5449362101225244
1531,9.696152194267164e-05,9.696152098215257e-05,9.605190750100933e-13,0.9605190750100933
1532,9.696933483183607e-05,9.696933347246688e-05,1.3593691902716775e-12,1.3593691902716776
1533,9.69771476880915e-05,9.69771459627812e-05,1.7253103001513747e-12,1.7253103001513748
1534,9.698496053901857e-05,9.698495845309551e-05,2.0859230577968104e-12,2.08592305779681
1535,9.699277343658745e-05,9.699277094340983e-05,2.493177623696432e-12,2.493177623696432
1536,9.700058628299019e-05,9.700058343372414e-05,2.849266046333667e-12,2.849266046333667
1537,9.700838647260987e-05,9.700839592403847e-05,-9.451428596217957e-12,-9.451428596217957
1538,9.701618995681104e-05,9.701620841435279e-05,-1.84575417393376e-11,-18.4575417393376
1539,9.702399582987984e-05,9.70240209046671e-05,-2.5074787254982302e-11,-25.0747872549823
1540,9.703180361146384e-05,9.703183339498142e-05,-2.9783517568197556e-11,-29.783517568197556
1541,9.703961229154078e-05,9.703964588529573e-05,-3.3593754945002325e-11,-33.593754945002324
1542,9.704742161753625e-05,9.704745837561005e-05,-3.675807379535117e-11,-36.75807379535117
1543,9.705523147764812e-05,9.705527086592437e-05,-3.93882762476717e-11,-39.3882762476717
1544,9.706304175337925e-05,9.706308335623869e-05,-4.1602859433016714e-11,-41.60285943301671
1545,9.707085237551859e-05,9.7070895846553e-05,-4.347103441350637e-11,-43.471034413506366
1546,9.707866328587738e-05,9.707870833686732e-05,-4.50509899402672e-11,-45.0509899402672
1547,9.708647444322681e-05,9.708652082718163e-05,-4.638395482023451e-11,-46.383954820234514
1548,9.709428581869367e-05,9.709433331749595e-05,-4.7498802278833444e-11,-47.498802278833445
1549,9.71020973826292e-05,9.710214580781026e-05,-4.842518105775058e-11,-48.425181057750585
1550,9.71099090906452e-05,9.710995829812459e-05,-4.9207479383261964e-11,-49.20747938326196
1551,9.711772099109265e-05,9.71177707884389e-05,-4.979734625659859e-11,-49.797346256598594
1552,9.712553304316466e-05,9.712558327875322e-05,-5.023558855386782e-11,-50.23558855386782
1553,9.713334519403738e-05,9.713339576906754e-05,-5.057503014990124e-11,-50.57503014990124
1554,9.714115744381105e-05,9.714120825938185e-05,-5.081557079665548e-11,-50.81557079665548
1555,9.714896976102701e-05,9.714902074969618e-05,-5.0988669162266286e-11,-50.988669162266284
1556,9.715678224532097e-05,9.71568332400105e-05,-5.0994689520089664e-11,-50.994689520089665
1557,9.716459477192135e-05,9.716464573032481e-05,-5.0958403455333446e-11,-50.958403455333446
1558,9.717240737067369e-05,9.717245822063912e-05,-5.084996543006421e-11,-50.84996543006421
1559,9.718021998950011e-05,9.718027071095344e-05,-5.072145332025625e-11,-50.721453320256245
1560,9.718803275284081e-05,9.718808320126775e-05,-5.044842694064826e-11,-50.44842694064826
1561,9.719584553980888e-05,9.719589569158207e-05,-5.0151773180064074e-11,-50.151773180064076
1562,9.720365833257395e-05,9.72037081818964e-05,-4.984932244796162e-11,-49.849322447961626
1563,9.721147121058089e-05,9.721152067221071e-05,-4.9461629816599505e-11,-49.461629816599505
1564,9.721928414316854e-05,9.721933316252503e-05,-4.901935648275803e-11,-49.01935648275803
1565,9.722709708599698e-05,9.722714565283934e-05,-4.8566842357953924e-11,-48.566842357953924
1566,9.723491002533593e-05,9.723495814315366e-05,-4.8117817724289436e-11,-48.11781772428944
1567,9.724272307622879e-05,9.724277063346798e-05,-4.7557239190284736e-11,-47.55723919028473
1568,9.72505361207296e-05,9.72505831237823e-05,-4.700305269216067e-11,-47.003052692160665
1569,9.725834913848213e-05,9.725839561409661e-05,-4.6475614478071354e-11,-46.47561447807136
1570,9.726616225055334e-05,9.726620810441093e-05,-4.585385758676465e-11,-45.85385758676465
1571,9.727397536506969e-05,9.727402059472524e-05,-4.522965554850845e-11,-45.22965554850845
1572,9.728178844756722e-05,9.728183308503956e-05,-4.4637472331440416e-11,-44.637472331440414
1573,9.728960159829476e-05,9.728964557535387e-05,-4.3977059106140535e-11,-43.97705910614054
1574,9.729741476799338e-05,9.72974580656682e-05,-4.3297674822934627e-11,-43.297674822934624
1575,9.730522790963061e-05,9.730527055598252e-05,-4.264635190101457e-11,-42.64635190101457
1576,9.7313041055841e-05,9.731308304629683e-05,-4.1990455827883496e-11,-41.990455827883494
1577,9.732085426909476e-05,9.732089553661115e-05,-4.1267516378693305e-11,-41.26751637869331
1578,9.732866744792718e-05,9.732870802692546e-05,-4.0578998274942874e-11,-40.578998274942876
1579,9.733648061308665e-05,9.733652051723978e-05,-3.990415312610482e-11,-39.90415312610482
1580,9.734429383958158e-05,9.73443330075541e-05,-3.916797251906997e-11,-39.16797251906997
1581,9.735210703786816e-05,9.735214549786842e-05,-3.846000025047798e-11,-38.46000025047798
1582,9.73599202044903e-05,9.735995798818273e-05,-3.778369243159408e-11,-37.78369243159408
1583,9.736773345004411e-05,9.736777047849705e-05,-3.702845293272471e-11,-37.02845293272471
1584,9.737554666015206e-05,9.737558296881136e-05,-3.6308659296137984e-11,-36.30865929613798
1585,9.738335982427885e-05,9.738339545912568e-05,-3.563484682276417e-11,-35.63484682276417
1586,9.739117307461504e-05,9.739120794943999e-05,-3.487482494876954e-11,-34.87482494876954
