offset_frequency_hz,phase_noise_dbc_per_hz
7507701.615496197,-171.6886100825309
7523086.249954181,-165.2944072109613
7538470.884412165,-159.0563752426677
7553855.518870149,-164.83225874288766
7569240.153328133,-165.44961368394226
7584624.787786117,-158.97035653280224
7600009.422244101,-160.45674907862775
7615394.056702085,-163.6287452793983
7630778.691160069,-166.52204629009788
7646163.325618053,-172.0189391009258
7661547.960076037,-170.27213674413366
7676932.594534021,-164.209191077333
7692317.228992005,-160.59128281054657
7707701.863449989,-162.0831777591839
7723086.497907973,-165.69557788693334
7738471.132365957,-171.730182348645
7753855.766823941,-162.2001888955375
7769240.401281925,-167.47661503592536
7784625.035739909,-164.55726211467476
7800009.670197893,-164.31778010983487
7815394.304655877,-169.24367263131023
7830778.939113861,-167.71635772527566
7846163.573571845,-167.9495740727111
7861548.208029829,-180.42741201616778
7876932.842487813,-176.5577480956586
7892317.476945797,-173.16649194601652
7907702.111403781,-168.49029357186066
7923086.745861765,-165.35602979828948
7938471.380319749,-169.25371910556737
7953856.014777733,-165.066612386234
7969240.649235717,-172.2697772742331
7984625.283693701,-116.97378328535216
8000009.918151685,-110.87711438956711
8015394.552609669,-116.8926628940816
8030779.187067653,-169.66689874036558
8046163.821525637,-166.35977268740933
8061548.455983621,-171.80664222612137
8076933.090441605,-167.3806864833677
8092317.724899589,-170.3979240152962
8107702.359357573,-172.42365715413482
8123086.993815557,-180.18591758636245
8138471.628273541,-175.06587340034682
8153856.262731525,-168.01422580092438
8169240.897189509,-168.91527528036852
8184625.531647493,-170.76104912161583
8200010.166105477,-165.47054741066333
8215394.800563461,-166.76001893117484
8230779.435021445,-167.28975070826306
8246164.069479429,-162.6282564963158
8261548.703937413,-170.13354119544599
8276933.338395397,-166.0404758528615
8292317.972853381,-163.6083701751804
8307702.607311365,-162.41763450912518
8323087.241769349,-166.04479037083675
8338471.876227333,-171.6647094928748
8353856.510685317,-174.50942485411895
8369241.145143301,-168.662270203998
8384625.779601285,-165.36058481523327
8400010.41405927,-162.42838012028275
8415395.048517253,-160.97552218928757
8430779.682975238,-167.39331464150047
8446164.317433221,-165.94027301060973
8461548.951891206,-160.9346997970023
8476933.58634919,-168.89459473907317
8492318.220807174,-171.2099411256675
8507702.855265157,-170.85877510994908
8523087.489723142,-168.3142638707153
8538472.124181125,-160.76888678486839
8553856.75863911,-166.00562465870726
8569241.393097093,-167.7596926012435
8584626.027555078,-161.22561672515394
8600010.662013061,-162.77063186268902
8615395.296471046,-166.46348808808338
8630779.93092903,-170.1299808826086
8646164.565387014,-175.44332830050763
8661549.199844997,-171.20627215935224
8676933.834302982,-166.6348248703066
8692318.468760965,-163.14411977181226
8707703.10321895,-164.22738808957914
8723087.737676933,-167.23970343946306
8738472.372134918,-174.1422867147091
8753857.006592901,-164.27415436175323
8769241.641050886,-169.4433175937466
8784626.27550887,-167.45729397050994
8800010.909966854,-166.57621670945673
8815395.544424837,-172.31284578490747
8830780.178882822,-169.82008333372193
8846164.813340805,-168.75333122277428
8861549.44779879,-177.08913482004806
8876934.082256773,-183.2444724591032
8892318.716714758,-175.78222292927424
8907703.351172742,-171.05275783872457
8923087.985630726,-167.8205718942391
8938472.62008871,-172.4140599771638
8953857.254546694,-167.58003657177707
8969241.889004678,-172.41412941895376
8984626.523462662,-118.59067254398111
9000011.157920646,-112.4914753791554
9015395.79237863,-118.50625967466443
9030780.426836614,-171.656592120779
9046165.061294599,-168.34746359132868
9061549.695752582,-171.69452140795778
9076934.330210567,-167.7224481963143
9092318.96466855,-171.4776162888137
9107703.599126535,-174.1785876161754
9123088.233584518,-189.47152599116095
9138472.868042503,-179.86852389473364
9153857.502500486,-171.12688311012744
9169242.13695847,-171.52283391453915
9184626.771416454,-173.1276912679232
9200011.405874439,-167.14734592731386
9215396.040332422,-168.33788004224246
9230780.674790407,-170.52117245278407
9246165.30924839,-165.29199652947034
9261549.943706375,-173.96012056358586
9276934.578164358,-168.01455251550584
9292319.212622343,-165.38936581253023
9307703.847080326,-164.31352595090132
9323088.48153831,-167.2215464574896
9338473.115996294,-171.9629517533045
9353857.750454279,-175.41691610335735
9369242.384912262,-171.19597003927902
9384627.019370247,-167.59309366883843
9400011.65382823,-164.1256995832832
9415396.288286215,-162.74885008300276
9430780.922744198,-169.59724417398365
9446165.557202183,-167.56107647077926
9461550.191660166,-162.40029084137444
9476934.82611815,-169.58546720997066
9492319.460576134,-172.2868188226621
9507704.095034119,-173.80281075266427
9523088.729492102,-169.81431103629478
9538473.363950087,-162.60262673882323
9553857.99840807,-167.68508150979795
9569242.632866055,-169.74878525494117
9584627.267324038,-163.03353345666093
9600011.901782023,-164.7185595617341
9615396.536240006,-167.1066928775931
9630781.17069799,-170.3666099554421
9646165.805155974,-175.77545847450136
9661550.439613959,-172.4259619603975
9676935.074071942,-168.3758433652454
9692319.708529927,-164.93927013281228
9707704.34298791,-165.1253989841243
9723088.977445895,-167.64870327976422
9738473.611903878,-174.3271959359214
9753858.246361863,-166.60349596117013
9769242.880819846,-171.66008747830608
9784627.51527783,-169.6185319663888
9800012.149735814,-168.78236829858142
9815396.784193799,-174.631913180787
9830781.418651782,-172.48316471044
9846166.053109767,-171.70457820998908
9861550.68756775,-183.01366802092875
9876935.322025735,-184.3112970493719
9892319.956483718,-175.36145371882492
9907704.590941703,-172.0117704670326
9923089.225399686,-169.35764806859024
9938473.859857671,-173.8836176064177
9953858.494315654,-169.46136450100138
9969243.128773639,-175.52126116357755
9984627.763231622,-120.01233846822623
10000012.397689607,-113.91838902627165
10015397.03214759,-119.93142340145337
10030781.666605575,-176.62846439139403
10046166.301063558,-169.00896615840935
10061550.935521543,-173.08194226667896
10076935.569979526,-168.89403660723715
10092320.204437511,-173.90210727879344
10107704.838895494,-180.94701017442537
10123089.473353479,-194.25889348351998
10138474.107811462,-179.79469314014085
10153858.742269447,-172.4798911458562
10169243.37672743,-173.84664102061006
10184628.011185415,-175.76316753422503
10200012.645643398,-170.21364939479872
10215397.280101383,-171.53584611445243
10230781.914559366,-172.0590001708251
10246166.549017351,-167.33811890076151
10261551.183475334,-177.99667112044617
10276935.81793332,-169.8682906966489
10292320.452391302,-167.02408476345326
10307705.086849287,-166.26488534698814
10323089.72130727,-169.69702842299213
10338474.355765255,-174.21128358113862
10353858.990223238,-175.762224873533
10369243.624681223,-171.04845471953908
10384628.259139206,-168.81878001668963
10400012.893597191,-166.08550079195777
10415397.528055174,-164.51417171596464
10430782.16251316,-171.19497445102868
10446166.796971142,-170.47448616183453
10461551.431429127,-164.96663753169366
10476936.06588711,-172.69786830066752
10492320.700345095,-174.96042775618136
10507705.334803078,-174.38733299457328
10523089.969261063,-172.55175291435594
10538474.603719046,-164.46589884637777
10553859.238177031,-169.095898970738
10569243.872635014,-171.14673886530497
10584628.507093,-164.62618314933115
10600013.141550982,-165.89120866474187
10615397.776008967,-168.28699807539905
10630782.41046695,-171.35446893791368
10646167.044924935,-177.19672551979414
10661551.679382918,-173.43005113108
10676936.313840903,-170.13506840225088
10692320.948298886,-166.52393961552278
10707705.582756871,-167.05167510649417
10723090.217214854,-170.34105139047455
10738474.85167284,-176.45450662362214
10753859.486130822,-167.47526200887336
10769244.120588807,-171.8720563675528
10784628.75504679,-172.4428072886069
10800013.389504775,-171.48012847135223
10815398.023962758,-177.64161007634993
10830782.658420743,-174.47544400101458
10846167.292878726,-172.306962913631
10861551.927336711,-179.34874371389247
10876936.561794695,-183.51855036393968
10892321.19625268,-175.35446169927047
10907705.830710663,-175.1668989518658
10923090.465168647,-172.8545614194931
10938475.09962663,-178.51243007981893
10953859.734084615,-173.09320372373259
10969244.368542599,-173.50813964267448
10984629.003000583,-121.3330095427027
11000013.637458567,-115.23700304104615
11015398.271916552,-121.24926854965858
11030782.906374535,-180.07069097712326
11046167.54083252,-170.35210804710727
11061552.175290503,-173.65953682736637
11076936.809748488,-169.27370448975464
11092321.44420647,-175.23597565085385
11107706.078664456,-178.82270538863207
11123090.713122439,-188.4914458157388
11138475.347580424,-180.20221064313284
11153859.982038407,-173.61557686128452
11169244.616496392,-174.09119059597256
11184629.250954375,-176.33933978787124
11200013.88541236,-170.52379123194243
11215398.519870343,-171.2421359299931
11230783.154328328,-174.3393809924079
11246167.78878631,-168.33243108505275
11261552.423244296,-177.92406791452905
11276937.057702279,-171.17735535214263
11292321.692160264,-168.00730300139503
11307706.326618247,-167.66459904411545
11323090.961076232,-171.80497235052033
11338475.595534215,-176.92598451971713
11353860.2299922,-174.9633504165179
11369244.864450183,-171.21732706073539
11384629.498908168,-169.8831282383981
11400014.13336615,-166.6849353000411
11415398.767824136,-165.20934008645273
11430783.402282119,-171.98518676139565
11446168.036740104,-172.37551690110547
11461552.671198087,-166.21986776360117
11476937.305656072,-173.25557809237176
11492321.940114055,-176.54621847933186
11507706.57457204,-176.6199027679677
11523091.209030023,-173.73626151900214
11538475.843488008,-165.75267525444525
11553860.47794599,-170.39151424468452
11569245.112403976,-172.85866465648482
11584629.746861959,-166.6404936198826
11600014.381319944,-168.4914291398886
11615399.015777927,-170.81669372642432
11630783.650235912,-173.80321879802506
11646168.284693895,-179.5335182161662
11661552.91915188,-174.7263582604592
11676937.553609863,-171.75342124093387
11692322.188067848,-168.11366814260296
11707706.822525831,-167.3288109045178
11723091.456983816,-169.92219685165372
11738476.091441799,-176.95225288982283
11753860.725899784,-169.09515781776062
11769245.360357767,-174.40250919004384
11784629.994815752,-176.25197792976107
11800014.629273735,-173.89709224612687
11815399.26373172,-179.05977556928087
11830783.898189703,-175.69305361682893
11846168.532647688,-175.88537965868477
11861553.167105671,-182.62155319964424
11876937.801563656,-187.4162067284642
11892322.436021639,-179.28753013279302
11907707.070479624,-178.68119046819533
11923091.704937607,-173.42880889833293
11938476.339395592,-177.6411797295831
11953860.973853575,-174.35458925672998
11969245.60831156,-174.7147229995572
11984630.242769543,-122.51754886700152
12000014.877227528,-116.42272035521052
12015399.511685511,-122.43500879326939
12030784.146143496,-183.21045547781566
12046168.78060148,-171.01388797134405
12061553.415059464,-174.8302209956736
12076938.049517447,-170.18697763892018
12092322.683975432,-174.18279683499375
12107707.318433415,-184.15859730307457
12123091.9528914,-189.05447110077702
12138476.587349383,-184.84213980597895
12153861.221807368,-177.00113850285334
12169245.856265351,-179.46540376670953
12184630.490723336,-179.62719491806246
12200015.12518132,-172.49279875922105
12215399.759639304,-173.77915006872925
12230784.394097287,-175.28758409371625
12246169.028555272,-169.40164939220935
12261553.663013255,-181.59492975311
12276938.29747124,-172.1568109554212
12292322.931929223,-168.43700522906332
12307707.566387208,-168.16529208759366
12323092.200845191,-172.41438230338963
12338476.835303176,-179.17984824229276
12353861.46976116,-179.2691245938194
12369246.104219144,-173.75665692786512
12384630.738677127,-170.79024298771958
12400015.373135112,-167.80171763692675
12415400.007593095,-167.16049250893514
12430784.64205108,-174.81277850133944
12446169.276509063,-173.2192107473638
12461553.910967048,-167.16254222377336
12476938.545425031,-172.440918162026
12492323.179883016,-185.37895228220873
12507707.814341,-176.02049837935127
12523092.448798984,-175.67284877214848
