edge_number,actual_edge_time_s,ideal_edge_time_s,tie_s,tie_ps
5859,2.953326526594186e-05,2.9533271199328484e-05,-5.933386625520712e-12,-5.933386625520712
5860,2.9536599060048278e-05,2.9536604532602305e-05,-5.472554027310847e-12,-5.472554027310847
5861,2.953993290986585e-05,2.953993786587613e-05,-4.9560102798383504e-12,-4.956010279838351
5862,2.9543266764511968e-05,2.954327119914995e-05,-4.434637983780581e-12,-4.434637983780581
5863,2.9546600601394083e-05,2.9546604532423772e-05,-3.931029689797683e-12,-3.931029689797683
5864,2.9549934499609556e-05,2.9549937865697597e-05,-3.3660880416478305e-12,-3.3660880416478305
5865,2.9553268279126893e-05,2.955327119897142e-05,-2.919844525469171e-12,-2.9198445254691707
5866,2.9556602143249283e-05,2.955660453224524e-05,-2.3889959568344357e-12,-2.3889959568344357
5867,2.955993599886795e-05,2.955993786551906e-05,-1.866651111099156e-12,-1.8666511110991562
5868,2.956326980423308e-05,2.9563271198792886e-05,-1.3945598051644956e-12,-1.3945598051644956
5869,2.956660369093011e-05,2.9566604532066707e-05,-8.411365989223846e-13,-0.8411365989223847
5870,2.9569937510630462e-05,2.956993786534053e-05,-3.54710066730811e-13,-0.35471006673081096
5871,2.9573271323659682e-05,2.957327119861435e-05,1.250453322240097e-13,0.1250453322240097
5872,2.957660517050054e-05,2.9576604531888175e-05,6.386123653624977e-13,0.6386123653624977
5873,2.9579938949525518e-05,2.9579937865161996e-05,1.084363521617709e-12,1.084363521617709
5874,2.958327276079035e-05,2.9583271198435817e-05,1.56235453400274e-12,1.56235453400274
5875,2.958660655250431e-05,2.958660453170964e-05,2.0207946707124262e-12,2.020794670712426
5876,2.958994030293969e-05,2.9589937864983463e-05,2.4379562254426924e-12,2.4379562254426923
5877,2.9593274111485774e-05,2.9593271198257285e-05,2.913228489071867e-12,2.913228489071867
5878,2.959660783575586e-05,2.9596604531531106e-05,3.3042247522161834e-12,3.3042247522161836
5879,2.9599941582455206e-05,2.959993786480493e-05,3.7176502750090725e-12,3.7176502750090723
5880,2.9603267579198156e-05,2.9603271198078752e-05,-3.618880596467628e-12,-3.618880596467628
5881,2.960659763044158e-05,2.9606604531352573e-05,-6.900910992080155e-12,-6.9009109920801555
5882,2.960993105200727e-05,2.9609937864626395e-05,-6.81261912368907e-12,-6.812619123689069
5883,2.961326388971152e-05,2.961327119790022e-05,-7.308188698919896e-12,-7.308188698919896
5884,2.9616597312042878e-05,2.961660453117404e-05,-7.219131163566469e-12,-7.21913116356647
5885,2.9619930822700906e-05,2.9619937864447862e-05,-7.0417469569322205e-12,-7.04174695693222
5886,2.9623264497240585e-05,2.9623271197721683e-05,-6.7004810992640354e-12,-6.700481099264035
5887,2.9626598202458408e-05,2.9626604530995508e-05,-6.328537100768465e-12,-6.3285371007684645
5888,2.9629931964452135e-05,2.962993786426933e-05,-5.899817195326114e-12,-5.899817195326114
5889,2.9633265798897007e-05,2.963327119754315e-05,-5.3986461437812505e-12,-5.39864614378125
5890,2.963659959806727e-05,2.9636604530816975e-05,-4.932749704785893e-12,-4.932749704785893
5891,2.9639933481919318e-05,2.9639937864090797e-05,-4.3821714789257016e-12,-4.382171478925701
5892,2.9643267328204827e-05,2.9643271197364618e-05,-3.86915979108062e-12,-3.8691597910806195
5893,2.964660117023146e-05,2.964660453063844e-05,-3.3604069815062005e-12,-3.3604069815062005
5894,2.9649935071681323e-05,2.9649937863912264e-05,-2.792230941435389e-12,-2.792230941435389
5895,2.9653268852785946e-05,2.9653271197186085e-05,-2.3444001397236837e-12,-2.3444001397236836
5896,2.9656602719272605e-05,2.9656604530459907e-05,-1.8111873022333862e-12,-1.8111873022333862
5897,2.9659936573366057e-05,2.9659937863733728e-05,-1.2903676714567777e-12,-1.2903676714567776
5898,2.9663270402930174e-05,2.9663271197007553e-05,-7.940773796080555e-13,-0.7940773796080555
5899,2.9666604298709434e-05,2.9666604530281374e-05,-2.3157194051604137e-13,-0.23157194051604138
5900,2.966993811130026e-05,2.9669937863555195e-05,2.477450646784666e-13,0.24774506467846658
5901,2.9673271932358964e-05,2.967327119682902e-05,7.355299429499705e-13,0.7355299429499705
5902,2.9676605765751784e-05,2.967660453010284e-05,1.2356489423048948e-12,1.2356489423048949
5903,2.9679939556536313e-05,2.9679937863376663e-05,1.6931596500903495e-12,1.6931596500903494
5904,2.968327338140092e-05,2.9683271196650484e-05,2.1847504337411154e-12,2.184750433741115
5905,2.9686607171673416e-05,2.968660452992431e-05,2.641749106721823e-12,2.6417491067218233
5906,2.96899409506058e-05,2.968993786319813e-05,3.0874076687233724e-12,3.0874076687233725
5907,2.9693274755730945e-05,2.969327119647195e-05,3.5592589932834168e-12,3.5592589932834167
5908,2.9696608481014037e-05,2.9696604529745773e-05,3.951268263786936e-12,3.951268263786936
5909,2.969994224779112e-05,2.9699937863019598e-05,4.384771523524626e-12,4.384771523524626
5910,2.9703268220011756e-05,2.970327119629342e-05,-2.9762816632827625e-12,-2.9762816632827627
5911,2.9706598240262192e-05,2.970660452956724e-05,-6.289305048645433e-12,-6.289305048645433
5912,2.9709931647178688e-05,2.970993786284106e-05,-6.215662374519754e-12,-6.215662374519754
5913,2.971326444997422e-05,2.9713271196114886e-05,-6.7461406677837944e-12,-6.746140667783794
5914,2.97165978452094e-05,2.9716604529388708e-05,-6.684179309837218e-12,-6.684179309837218
5915,2.9719931342386656e-05,2.971993786266253e-05,-6.520275873115879e-12,-6.520275873115879
5916,2.972326498717949e-05,2.9723271195936354e-05,-6.208756863878364e-12,-6.208756863878364
5917,2.9726598649590257e-05,2.9726604529210175e-05,-5.8796199183155336e-12,-5.879619918315534
5918,2.9729932408539775e-05,2.9729937862483996e-05,-5.453944222180561e-12,-5.453944222180561
5919,2.973326619096981e-05,2.9733271195757818e-05,-5.004788007029914e-12,-5.004788007029914
5920,2.973659997602829e-05,2.9736604529031642e-05,-4.5530033537762475e-12,-4.553003353776248
5921,2.9739933849342125e-05,2.9739937862305464e-05,-4.012963339251522e-12,-4.012963339251522
5922,2.9743267675099418e-05,2.9743271195579285e-05,-3.520479867577645e-12,-3.5204798675776448
5923,2.9746601506452245e-05,2.9746604528853106e-05,-3.022400862372888e-12,-3.022400862372888
5924,2.9749935384339133e-05,2.974993786212693e-05,-2.4777877982810993e-12,-2.477787798281099
5925,2.9753269150637004e-05,2.9753271195400752e-05,-2.0447637491273846e-12,-2.0447637491273847
5926,2.975660302170952e-05,2.9756604528674574e-05,-1.5069650549318616e-12,-1.5069650549318616
5927,2.9759936864580236e-05,2.97599378619484e-05,-9.973681634729764e-13,-0.9973681634729764
5928,2.9763270675430308e-05,2.976327119522222e-05,-5.197919126290297e-13,-0.5197919126290297
5929,2.9766604552149846e-05,2.976660452849604e-05,2.365380453617081e-14,0.02365380453617081
5930,2.9769938360846503e-05,2.9769937861769863e-05,4.990766401301811e-13,0.4990766401301811
5931,2.9773272176322304e-05,2.9773271195043687e-05,9.812786158261147e-13,0.9812786158261146
5932,2.9776606000860076e-05,2.977660452831751e-05,1.4725425667319848e-12,1.472542566731985
5933,2.977993977941766e-05,2.977993786159133e-05,1.9178263302069012e-12,1.9178263302069012
5934,2.9783273608457447e-05,2.978327119486515e-05,2.413592295108746e-12,2.413592295108746
5935,2.978660738028452e-05,2.9786604528138976e-05,2.852145544949175e-12,2.852145544949175
5936,2.9789941138947023e-05,2.9789937861412797e-05,3.2775342256640367e-12,3.2775342256640365
5937,2.979327493030331e-05,2.979327119468662e-05,3.7356166908532835e-12,3.7356166908532833
5938,2.9796608645913326e-05,2.979660452796044e-05,4.11795288575674e-12,4.11795288575674
5939,2.9799942409070527e-05,2.9799937861234265e-05,4.547836262102912e-12,4.547836262102912
5940,2.9803268355330103e-05,2.9803271194508086e-05,-2.8391779830943158e-12,-2.8391779830943156
5941,2.980659836856356e-05,2.9806604527781907e-05,-6.159218348634235e-12,-6.159218348634235
5942,2.9809931763033986e-05,2.9809937861055732e-05,-6.098021746242549e-12,-6.098021746242549
5943,2.9813264553876768e-05,2.9813271194329553e-05,-6.640452785699574e-12,-6.6404527856995745
5944,2.9816597925483137e-05,2.9816604527603375e-05,-6.6021202385208135e-12,-6.602120238520813
5945,2.9819931420355025e-05,2.9819937860877196e-05,-6.440522171372016e-12,-6.440522171372016
5946,2.9823265056289135e-05,2.982327119415102e-05,-6.137861886706546e-12,-6.137861886706546
5947,2.9826598718811046e-05,2.9826604527424842e-05,-5.808613796868509e-12,-5.808613796868509
5948,2.9829932463271275e-05,2.9829937860698663e-05,-5.397427388731028e-12,-5.397427388731027
5949,2.983326625498922e-05,2.9833271193972485e-05,-4.938983264190226e-12,-4.938983264190226
5950,2.9836600023831504e-05,2.983660452724631e-05,-4.5034148059899905e-12,-4.5034148059899906
5951,2.9839933882128662e-05,2.983993786052013e-05,-3.9783914692807715e-12,-3.9783914692807714
5952,2.9843267713392408e-05,2.9843271193793952e-05,-3.4804015448370113e-12,-3.480401544837011
5953,2.984660153917704e-05,2.9846604527067777e-05,-2.9878907377158603e-12,-2.9878907377158606
5954,2.9849935406559788e-05,2.9849937860341598e-05,-2.4537818105181353e-12,-2.4537818105181355
5955,2.9853269157735698e-05,2.985327119361542e-05,-2.035879721987139e-12,-2.035879721987139
5956,2.9856603029073996e-05,2.985660452688924e-05,-1.4978152457934266e-12,-1.4978152457934266
5957,2.9859936870236036e-05,2.9859937860163066e-05,-9.899270298533242e-13,-0.9899270298533243
5958,2.98632706702243e-05,2.9863271193436887e-05,-5.232125874238804e-13,-0.5232125874238804
5959,2.9866604530590373e-05,2.9866604526710708e-05,3.879664528456875e-15,0.0038796645284568747
5960,2.9869938324188658e-05,2.986993785998453e-05,4.642041276732639e-13,0.4642041276732639
5961,2.9873272126347335e-05,2.9873271193258354e-05,9.330889802216978e-13,0.9330889802216978
5962,2.98766059418003e-05,2.9876604526532176e-05,1.4152681232975052e-12,1.4152681232975053
5963,2.9879939692577192e-05,2.9879937859805997e-05,1.8327711949358407e-12,1.8327711949358407
5964,2.9883273514847075e-05,2.9883271193079818e-05,2.321767255783019e-12,2.321767255783019
5965,2.9886607285767827e-05,2.9886604526353643e-05,2.7594141837580177e-12,2.7594141837580177
5966,2.9889941034300124e-05,2.9889937859627464e-05,3.174672658743711e-12,3.174672658743711
5967,2.9893274824683965e-05,2.9893271192901286e-05,3.631782679287533e-12,3.6317826792875327
5968,2.9896608540107702e-05,2.989660452617511e-05,4.0139325913170976e-12,4.013932591317097
5969,2.9899942291274678e-05,2.9899937859448932e-05,4.431825745344566e-12,4.431825745344566
5970,2.9903268259292785e-05,2.9903271192722753e-05,-2.93342996832557e-12,-2.9334299683255702
5971,2.9906598284473756e-05,2.9906604525996574e-05,-6.241522818947987e-12,-6.2415228189479866
5972,2.9909931696004053e-05,2.99099378592704e-05,-6.163266346194218e-12,-6.163266346194217
5973,2.991326450826418e-05,2.991327119254422e-05,-6.6842800423834375e-12,-6.684280042383437
5974,2.991659790185036e-05,2.9916604525818042e-05,-6.6239676814023125e-12,-6.623967681402313
5975,2.9919931406449406e-05,2.9919937859091863e-05,-6.452642457293836e-12,-6.452642457293836
5976,2.9923265059320763e-05,2.9923271192365688e-05,-6.133044925531992e-12,-6.133044925531991
5977,2.9926598747018096e-05,2.992660452563951e-05,-5.778621413915221e-12,-5.7786214139152206
5978,2.9929932504347547e-05,2.992993785891333e-05,-5.3545657834883524e-12,-5.354565783488352
5979,2.9933266314660123e-05,2.9933271192187155e-05,-4.877527032647679e-12,-4.877527032647679
5980,2.9936600096478117e-05,2.9936604525460977e-05,-4.428982859787796e-12,-4.428982859787796
5981,2.993993398117008e-05,2.9939937858734798e-05,-3.877564719445239e-12,-3.8775647194452394
5982,2.994326781627139e-05,2.994327119200862e-05,-3.3757372309187805e-12,-3.3757372309187805
5983,2.9946601656330962e-05,2.9946604525282444e-05,-2.8689514825696383e-12,-2.8689514825696385
5984,2.9949935533023138e-05,2.9949937858556265e-05,-2.325533127956766e-12,-2.3255331279567657
5985,2.9953269301931913e-05,2.9953271191830087e-05,-1.889898174282039e-12,-1.889898174282039
5986,2.9956603179650876e-05,2.9956604525103908e-05,-1.345453032777978e-12,-1.345453032777978
5987,2.9959937027851662e-05,2.9959937858377733e-05,-8.305260713020142e-13,-0.8305260713020142
5988,2.9963270843946406e-05,2.9963271191651554e-05,-3.4770514830273117e-13,-0.3477051483027312
5989,2.9966604711586507e-05,2.9966604524925375e-05,1.866611312212922e-13,0.18666113122129221
5990,2.9969938520521583e-05,2.9969937858199197e-05,6.623223862611639e-13,0.6623223862611639
5991,2.9973272357663108e-05,2.997327119147302e-05,1.1661900857782243e-12,1.1661900857782244
5992,2.9976606181803947e-05,2.9976604524746843e-05,1.657057103492484e-12,1.657057103492484
5993,2.997993996042806e-05,2.9979937858020664e-05,2.1024073963232095e-12,2.1024073963232093
5994,2.9983273789410313e-05,2.998327119129449e-05,2.598115823971013e-12,2.598115823971013
5995,2.9986607562079217e-05,2.998660452456831e-05,3.0375109059764003e-12,3.0375109059764003
5996,2.9989941341216013e-05,2.998993785784213e-05,3.4833738807450446e-12,3.4833738807450447
5997,2.9993275129222003e-05,2.9993271191115953e-05,3.938106049412962e-12,3.938106049412962
5998,2.999660885685513e-05,2.9996604524389777e-05,4.332465351842266e-12,4.332465351842266
5999,2.9999942605368425e-05,2.99999378576636e-05,4.7477048261848866e-12,4.747704826184886
6000,3.0003268563287932e-05,3.000327119093742e-05,-2.6276494887210904e-12,-2.62764948872109
6001,3.0006598574506896e-05,3.000660452421124e-05,-5.949704345943201e-12,-5.949704345943201
6002,3.000993198429822e-05,3.0009937857485066e-05,-5.873186845382672e-12,-5.873186845382672
6003,3.0013264783523282e-05,3.0013271190758887e-05,-6.407235606136088e-12,-6.407235606136088
6004,3.001659816698061e-05,3.001660452403271e-05,-6.357052099019548e-12,-6.357052099019548
6005,3.0019931661393078e-05,3.0019937857306534e-05,-6.195913455765077e-12,-6.195913455765077
6006,3.0023265295768596e-05,3.0023271190580355e-05,-5.8948117591564005e-12,-5.894811759156401
6007,3.0026598972139543e-05,3.0026604523854176e-05,-5.5517146331969106e-12,-5.5517146331969105
6008,3.002993272742247e-05,3.0029937857127998e-05,-5.129705529238299e-12,-5.129705529238299
6009,3.0033266515847462e-05,3.0033271190401822e-05,-4.674554360476429e-12,-4.674554360476429
6010,3.0036600306049612e-05,3.0036604523675644e-05,-4.217626031887925e-12,-4.217626031887924
6011,3.0039934185898832e-05,3.0039937856949465e-05,-3.671050633014705e-12,-3.671050633014705
6012,3.0043268005786953e-05,3.0043271190223286e-05,-3.1844363339475158e-12,-3.1844363339475157
6013,3.004660184396318e-05,3.004660452349711e-05,-2.6795339328634073e-12,-2.679533932863407
6014,3.0049935708061167e-05,3.0049937856770932e-05,-2.1487097655538166e-12,-2.1487097655538165
6015,3.0053269490458335e-05,3.0053271190044754e-05,-1.6995864186696554e-12,-1.6995864186696554
6016,3.0056603371858215e-05,3.005660452331858e-05,-1.1514603633561608e-12,-1.1514603633561609
6017,3.005993720967739e-05,3.00599378565924e-05,-6.469150103762426e-13,-0.6469150103762427
6018,3.0063271024050987e-05,3.006327118986622e-05,-1.6581523460885782e-13,-0.16581523460885783
6019,3.0066604883835996e-05,3.0066604523140042e-05,3.6069595274166303e-13,0.36069595274166305
6020,3.0069938676265852e-05,3.0069937856413867e-05,8.198519847577096e-13,0.8198519847577096
6021,3.0073272511916155e-05,3.007327118968769e-05,1.32222846583047e-12,1.32222846583047
6022,3.0076606329432325e-05,3.007660452296151e-05,1.8064708151473311e-12,1.8064708151473312
6023,3.0079940110730892e-05,3.007993785623533e-05,2.2544955602989035e-12,2.2544955602989036
6024,3.0083273948352596e-05,3.0083271189509156e-05,2.7588434394056306e-12,2.7588434394056307
6025,3.0086607719452052e-05,3.0086604522782977e-05,3.196669074391841e-12,3.196669074391841
6026,3.008994148780057e-05,3.00899378560568e-05,3.6317437699820677e-12,3.6317437699820676
6027,3.009327526189889e-05,3.009327118933062e-05,4.0725682709079235e-12,4.072568270907923
6028,3.0096608981370175e-05,3.0096604522604444e-05,4.458765729875943e-12,4.458765729875943
6029,3.0099942730960747e-05,3.0099937855878266e-05,4.875082481049672e-12,4.875082481049672
6030,3.0103268690417158e-05,3.0103271189152087e-05,-2.4987349298429618e-12,-2.498734929842962
6031,3.0106598671734304e-05,3.0106604522425912e-05,-5.850691608643772e-12,-5.850691608643772
6032,3.010993206472415e-05,3.0109937855699733e-05,-5.790975582574437e-12,-5.790975582574436
6033,3.0113264834569644e-05,3.0113271188973555e-05,-6.354403911496329e-12,-6.3544039114963295
6034,3.0116598188774388e-05,3.0116604522247376e-05,-6.3334729887569456e-12,-6.333472988756945
6035,3.0119931689902404e-05,3.01199378555212e-05,-6.1656187972461e-12,-6.1656187972461
6036,3.0123265316998704e-05,3.0123271188795022e-05,-5.87179631882701e-12,-5.87179631882701
6037,3.0126598977518527e-05,3.0126604522068843e-05,-5.544550316720685e-12,-5.544550316720684
6038,3.0129932716740003e-05,3.0129937855342665e-05,-5.138602661672304e-12,-5.138602661672304
6039,3.0133266498810817e-05,3.013327118861649e-05,-4.689805673194588e-12,-4.689805673194589
6040,3.0136600269125477e-05,3.013660452189031e-05,-4.2527648345628e-12,-4.252764834562799
6041,3.0139934125474815e-05,3.0139937855164132e-05,-3.729689317878428e-12,-3.7296893178784276
6042,3.0143267943129363e-05,3.0143271188437957e-05,-3.2453085938711713e-12,-3.2453085938711714
6043,3.0146601760379755e-05,3.0146604521711778e-05,-2.7613320231643677e-12,-2.7613320231643677
6044,3.0149935617864223e-05,3.01499378549856e-05,-2.2371213772985896e-12,-2.2371213772985894
6045,3.0153269376964397e-05,3.015327118825942e-05,-1.8112950244954862e-12,-1.8112950244954862
6046,3.015660322416977e-05,3.0156604521533245e-05,-1.297363475810345e-12,-1.297363475810345
6047,3.015993706688025e-05,3.0159937854807067e-05,-7.87926815880026e-13,-0.787926815880026
6048,3.0163270862553956e-05,3.0163271188080888e-05,-3.2552693227906577e-13,-0.32552693227906576
6049,3.0166604730050055e-05,3.016660452135471e-05,2.086953448676608e-13,0.2086953448676608
6050,3.016993852815575e-05,3.0169937854628534e-05,6.735272159142504e-13,0.6735272159142505
6051,3.017327234917277e-05,3.0173271187902355e-05,1.1612704133884859e-12,1.161270413388486
6052,3.017660615984599e-05,3.0176604521176177e-05,1.6386698139174412e-12,1.6386698139174412
6053,3.017993992485793e-05,3.0179937854449998e-05,2.0704079315319523e-12,2.0704079315319524
6054,3.018327373878986e-05,3.0183271187723823e-05,2.5510660372155845e-12,2.5510660372155844
6055,3.0186607506631645e-05,3.0186604520997644e-05,2.985634000427314e-12,2.985634000427314
6056,3.0189941263338013e-05,3.0189937854271465e-05,3.4090665466419183e-12,3.409066546641918
6057,3.0193275040373378e-05,3.019327118754529e-05,3.852828086878533e-12,3.8528280868785334
6058,3.019660875615629e-05,3.019660452081911e-05,4.2353371781471835e-12,4.235337178147184
6059,3.019994250450736e-05,3.0199937854092933e-05,4.650414425351614e-12,4.650414425351614
6060,3.020326847069308e-05,3.0203271187366754e-05,-2.7166736746933176e-12,-2.7166736746933178
6061,3.020659849134463e-05,3.020660452064058e-05,-6.029295949297882e-12,-6.0292959492978815
6062,3.020993190509408e-05,3.02099378539144e-05,-5.948820321373074e-12,-5.948820321373074
6063,3.0213264712190753e-05,3.021327118718822e-05,-6.474997469422384e-12,-6.474997469422384
6064,3.0216598105749505e-05,3.0216604520462043e-05,-6.414712538756223e-12,-6.4147125387562225
6065,3.0219931612673496e-05,3.0219937853735868e-05,-6.241062371837859e-12,-6.2410623718378595
6066,3.022326524616373e-05,3.022327118700969e-05,-5.940845960184335e-12,-5.940845960184335
6067,3.022659890698777e-05,3.022660452028351e-05,-5.613295741112805e-12,-5.613295741112806
6068,3.0229932683878383e-05,3.0229937853557335e-05,-5.1696789520306125e-12,-5.169678952030613
6069,3.0233266474473425e-05,3.0233271186831156e-05,-4.712357732291722e-12,-4.712357732291722
6070,3.0236600245264676e-05,3.0236604520104978e-05,-4.274840302101831e-12,-4.274840302101832
6071,3.0239934114137698e-05,3.02399378533788e-05,-3.739241101748575e-12,-3.739241101748575
6072,3.0243267940401144e-05,3.0243271186652624e-05,-3.2462514804548687e-12,-3.2462514804548688
6073,3.024660178402399e-05,3.0246604519926445e-05,-2.7359024542320078e-12,-2.735902454232008
6074,3.0249935645750166e-05,3.0249937853200266e-05,-2.2074501011474735e-12,-2.2074501011474736
6075,3.0253269427014756e-05,3.0253271186474088e-05,-1.7594593321814814e-12,-1.7594593321814813
6076,3.0256603299367108e-05,3.0256604519747912e-05,-1.220380805083975e-12,-1.220380805083975
6077,3.0259937152444927e-05,3.0259937853021734e-05,-7.005768074687058e-13,-0.7005768074687059
6078,3.026327097047103e-05,3.0263271186295555e-05,-2.158245239888068e-13,-0.2158245239888068
6079,3.0266604833576165e-05,3.0266604519569376e-05,3.140067885694621e-13,0.31400678856946207
6080,3.0269938626224272e-05,3.02699378528432e-05,7.7338107048283e-13,0.77338107048283
6081,3.0273272448322667e-05,3.0273271186117022e-05,1.2622056444276389e-12,1.2622056444276388
6082,3.0276606276541994e-05,3.0276604519390844e-05,1.7571511494998505e-12,1.7571511494998504
6083,3.0279940050438604e-05,3.027993785266467e-05,2.1977739346115153e-12,2.1977739346115155
6084,3.0283273893116173e-05,3.028327118593849e-05,2.7071776822296358e-12,2.7071776822296356
6085,3.0286607653769924e-05,3.028660451921231e-05,3.134557612042616e-12,3.134557612042616
6086,3.028994142408531e-05,3.0289937852486133e-05,3.5715991757346076e-12,3.5715991757346077
6087,3.029327521053329e-05,3.0293271185759957e-05,4.024773332328136e-12,4.024773332328136
6088,3.0296608951421402e-05,3.029660451903378e-05,4.4323876229560614e-12,4.432387622956061
6089,3.029994270299742e-05,3.02999378523076e-05,4.8506898193581546e-12,4.850689819358155
6090,3.0303268644007038e-05,3.030327118558142e-05,-2.5415743834800005e-12,-2.5415743834800004
6091,3.030659863387522e-05,3.0306604518855246e-05,-5.8849800275090535e-12,-5.884980027509053
6092,3.030993202997715e-05,3.0309937852129067e-05,-5.822151917688211e-12,-5.822151917688211
6093,3.03132648023977e-05,3.031327118540289e-05,-6.3830051885234194e-12,-6.38300518852342
6094,3.0316598161938495e-05,3.0316604518676713e-05,-6.356738219102481e-12,-6.356738219102481
6095,3.0319931664674203e-05,3.0319937851950535e-05,-6.187276331952693e-12,-6.187276331952693
6096,3.0323265270048207e-05,3.0323271185224356e-05,-5.915176148991211e-12,-5.915176148991211
6097,3.0326598940349967e-05,3.0326604518498177e-05,-5.578148210610442e-12,-5.578148210610442
6098,3.032993268283774e-05,3.0329937851772002e-05,-5.168934260992177e-12,-5.168934260992177
6099,3.0333266462468293e-05,3.0333271185045823e-05,-4.722577530389788e-12,-4.7225775303897874
6100,3.033660023291272e-05,3.0336604518319645e-05,-4.28540692631048e-12,-4.28540692631048
6101,3.0339934095797228e-05,3.0339937851593466e-05,-3.755796238729916e-12,-3.7557962387299164
6102,3.0343267908809257e-05,3.034327118486729e-05,-3.276058034543925e-12,-3.276058034543925
6103,3.0346601726717427e-05,3.0346604518141112e-05,-2.791423685155338e-12,-2.791423685155338
6104,3.0349935581752922e-05,3.0349937851414933e-05,-2.2696620114398475e-12,-2.2696620114398476
6105,3.0353269337915512e-05,3.0353271184688755e-05,-1.8467732434367214e-12,-1.8467732434367214
6106,3.0356603202523062e-05,3.035660451796258e-05,-1.3154395180467214e-12,-1.3154395180467213
6107,3.0359937029200646e-05,3.03599378512364e-05,-8.220357552400478e-13,-0.8220357552400478
6108,3.0363270827166293e-05,3.0363271184510222e-05,-3.573439292328254e-13,-0.3573439292328254
6109,3.0366604682453317e-05,3.0366604517784047e-05,1.6466926922228633e-13,0.16466926922228634
6110,3.0369938464357657e-05,3.0369937851057868e-05,6.132997886208125e-13,0.6132997886208125
6111,3.0373272281963617e-05,3.037327118433169e-05,1.0976319268182144e-12,1.0976319268182144
6112,3.0376606098540536e-05,3.037660451760551e-05,1.5809350250167879e-12,1.580935025016788
6113,3.0379939861687468e-05,3.0379937850879336e-05,2.0108081319355073e-12,2.0108081319355073
6114,3.0383273700471165e-05,3.0383271184153157e-05,2.5163180081087275e-12,2.5163180081087275
6115,3.0386607461028538e-05,3.0386604517426978e-05,2.9436015591248375e-12,2.9436015591248377
6116,3.0389941199679212e-05,3.03899378507008e-05,3.3489784122225904e-12,3.3489784122225905
6117,3.0393274982703944e-05,3.0393271183974624e-05,3.798729319041109e-12,3.798729319041109
6118,3.039660868904359e-05,3.0396604517248446e-05,4.171795144912682e-12,4.171795144912682
6119,3.039994244083968e-05,3.0399937850522267e-05,4.590317414026999e-12,4.590317414026999
6120,3.0403268416066077e-05,3.040327118379609e-05,-2.7677300153806855e-12,-2.7677300153806854
6121,3.0406598458007376e-05,3.0406604517069913e-05,-6.059062536984355e-12,-6.059062536984355
6122,3.0409931881921424e-05,3.0409937850343734e-05,-5.968422310404588e-12,-5.968422310404589
6123,3.0413264702686885e-05,3.0413271183617556e-05,-6.480930670943621e-12,-6.4809306709436205
6124,3.041659810810958e-05,3.041660451689138e-05,-6.408781800406797e-12,-6.408781800406796
6125,3.0419931639207706e-05,3.0419937850165202e-05,-6.210957496132912e-12,-6.210957496132912
6126,3.0423265283674944e-05,3.0423271183439023e-05,-5.899764079584058e-12,-5.899764079584058
6127,3.042659896759782e-05,3.0426604516712844e-05,-5.549115024707283e-12,-5.549115024707283
6128,3.042993274433128e-05,3.042993784998667e-05,-5.105655390729992e-12,-5.105655390729992
6129,3.0433266551897215e-05,3.043327118326049e-05,-4.6313632763579305e-12,-4.631363276357931
6130,3.0436600333953933e-05,3.0436604516534312e-05,-4.182580379120325e-12,-4.182580379120325
6131,3.0439934212234855e-05,3.0439937849808133e-05,-3.6375732786896057e-12,-3.637573278689606
6132,3.044326804333437e-05,3.0443271183081958e-05,-3.1397475871580546e-12,-3.1397475871580545
6133,3.0446601894374476e-05,3.044660451635578e-05,-2.6219813034802587e-12,-2.6219813034802586
6134,3.0449935778749763e-05,3.04499378496296e-05,-2.0708798382634942e-12,-2.0708798382634943
6135,3.0453269550524616e-05,3.0453271182903425e-05,-1.6323788096983292e-12,-1.6323788096983292
6136,3.0456603427060904e-05,3.0456604516177247e-05,-1.0891163430290695e-12,-1.0891163430290696
6137,3.0459937283493895e-05,3.0459937849451068e-05,-5.659571733708267e-13,-0.5659571733708267
6138,3.046327112040298e-05,3.046327118272489e-05,-6.232190985888821e-14,-0.06232190985888821
6139,3.046660499282628e-05,3.0466604515998714e-05,4.768275647182802e-13,0.4768275647182802
6140,3.0469938795440497e-05,3.0469937849272535e-05,9.461679617501428e-13,0.9461679617501428
6141,3.0473272624515825e-05,3.0473271182546357e-05,1.4419694681544543e-12,1.4419694681544541
6142,3.0476606443535073e-05,3.0476604515820178e-05,1.927714894376877e-12,1.9277148943768772
6143,3.0479940206525764e-05,3.0479937849094003e-05,2.357431760986278e-12,2.357431760986278
6144,3.0483274041536767e-05,3.0483271182367824e-05,2.859168942248032e-12,2.859168942248032
6145,3.0486607809531786e-05,3.0486604515641645e-05,3.2938901404961834e-12,3.2938901404961833
6146,3.0489941564576116e-05,3.048993784891547e-05,3.715660645437949e-12,3.715660645437949
6147,3.049327534815287e-05,3.049327118218929e-05,4.16596357718072e-12,4.16596357718072
6148,3.0496609066525266e-05,3.0496604515463113e-05,4.551062153201212e-12,4.5510621532012125
6149,3.0499942842838454e-05,3.0499937848736934e-05,4.994101519923262e-12,4.9941015199232615
6150,3.0503268805956127e-05,3.050327118201076e-05,-2.3760546317124467e-12,-2.3760546317124467
6151,3.0506598814248542e-05,3.050660451528458e-05,-5.701036038589298e-12,-5.701036038589298
