period_number,period_s,period_error_s,period_error_ps
30,3.3299471687890333e-09,-3.386105033211141e-12,-3.386105033211141
31,3.333340791569081e-09,7.517746836523948e-15,0.007517746836523949
32,3.3327017494746254e-09,-6.31524347619088e-13,-0.631524347619088
33,3.3333102517944736e-09,-2.3022027770795745e-14,-0.023022027770795744
34,3.33347069501182e-09,1.3742118957551764e-13,0.13742118957551763
35,3.333545051809259e-09,2.1177798701463176e-13,0.21177798701463177
36,3.333642148481799e-09,3.0887465955440614e-13,0.30887465955440613
37,3.3337246436836035e-09,3.913698613590886e-13,0.39136986135908863
38,3.3337096186167737e-09,3.7634479452927253e-13,0.37634479452927255
39,3.3338012645171014e-09,4.679906948569847e-13,0.46799069485698463
40,3.3337732462426875e-09,4.399724204430943e-13,0.4399724204430943
41,3.3337972212527616e-09,4.639474305171113e-13,0.4639474305171113
42,3.333865357701122e-09,5.320838788777376e-13,0.5320838788777376
43,3.333827448827965e-09,4.94175005720732e-13,0.49417500572073203
44,3.3337580144218916e-09,4.24740599647117e-13,0.424740599647117
45,3.3338598742893425e-09,5.266004670980858e-13,0.5266004670980858
46,3.333808324160634e-09,4.750503383897207e-13,0.47505033838972066
47,3.333873172515185e-09,5.398986929405323e-13,0.5398986929405323
48,3.333830302060142e-09,4.97028237897624e-13,0.497028237897624
49,3.333816820124712e-09,4.835463024673794e-13,0.4835463024673794
50,3.3338453436949363e-09,5.120698726918884e-13,0.5120698726918884
51,3.3338014150246918e-09,4.681412024473164e-13,0.4681412024473164
52,3.333821137427927e-09,4.87863605682612e-13,0.487863605682612
53,3.3338147207450817e-09,4.814469228372801e-13,0.48144692283728013
54,3.3337539652859193e-09,4.206914636748533e-13,0.42069146367485327
55,3.333831995627981e-09,4.987218057367596e-13,0.4987218057367596
56,3.3337531791444766e-09,4.199053222321112e-13,0.4199053222321112
57,3.333773750998091e-09,4.404771758466926e-13,0.4404771758466926
58,3.3337862854729598e-09,4.530116507153247e-13,0.4530116507153247
59,3.3258820443126427e-09,-7.451229509601744e-12,-7.4512295096017445
60,3.3299424720353865e-09,-3.390801786857953e-12,-3.390801786857953
61,3.333344741210869e-09,1.1467388624737287e-14,0.011467388624737286
62,3.3327078945631324e-09,-6.253792591120297e-13,-0.6253792591120296
63,3.333306995045965e-09,-2.6278776279364332e-14,-0.02627877627936433
64,3.333484630338576e-09,1.5135651633143908e-13,0.1513565163314391
65,3.333554537485596e-09,2.2126366335137797e-13,0.22126366335137798
66,3.333628986680777e-09,2.957128585325104e-13,0.2957128585325104
67,3.333734068090659e-09,4.0079426841462813e-13,0.4007942684146281
68,3.3337154476840644e-09,3.821738618199739e-13,0.3821738618199739
69,3.333766420141385e-09,4.3314631914050934e-13,0.43314631914050933
70,3.3338102910236537e-09,4.770172014092879e-13,0.4770172014092879
71,3.3337643264013002e-09,4.310525790557729e-13,0.43105257905577293
72,3.3338613695870975e-09,5.2809576485306e-13,0.52809576485306
73,3.333810378442536e-09,4.771046202916422e-13,0.4771046202916422
74,3.3337412340266623e-09,4.079602044178492e-13,0.4079602044178492
75,3.3338568329904404e-09,5.23559168195915e-13,0.523559168195915
76,3.333812946822615e-09,4.796730003705703e-13,0.47967300037057026
77,3.3338620380197597e-09,5.287641975152539e-13,0.5287641975152539
78,3.3338293587432656e-09,4.960849210211894e-13,0.4960849210211894
79,3.3337970963018493e-09,4.638224796048641e-13,0.4638224796048641
80,3.3338734556020663e-09,5.401817798218341e-13,0.5401817798218341
81,3.3337870709384702e-09,4.5379711622577485e-13,0.45379711622577484
82,3.333789828606696e-09,4.565547844514917e-13,0.4565547844514917
83,3.333818798312562e-09,4.855244903174514e-13,0.4855244903174514
84,3.333758155346151e-09,4.248815239066835e-13,0.4248815239066835
85,3.3338145642760735e-09,4.812904538290656e-13,0.4812904538290656
86,3.3337587360668576e-09,4.2546224461312336e-13,0.4254622446131234
87,3.333758787010807e-09,4.25513188562703e-13,0.42551318856270304
88,3.3337951252629573e-09,4.61851440712867e-13,0.46185144071286693
89,3.3258709232850413e-09,-7.462350537203161e-12,-7.462350537203161
90,3.329933623739484e-09,-3.3996500827603516e-12,-3.3996500827603517
91,3.333344578472123e-09,1.1304649878647213e-14,0.011304649878647212
92,3.332713693032205e-09,-6.195807900395149e-13,-0.6195807900395148
93,3.333282644791825e-09,-5.0629030419344465e-14,-0.05062903041934447
94,3.333487094245611e-09,1.538204233666528e-13,0.1538204233666528
95,3.3335579841710784e-09,2.2471034883397297e-13,0.22471034883397298
96,3.333603592860023e-09,2.703190377786563e-13,0.27031903777865635
97,3.3337474122815914e-09,4.1413845934699027e-13,0.4141384593469903
98,3.333711541274838e-09,3.7826745259338844e-13,0.37826745259338845
99,3.3337466522795854e-09,4.1337845734100046e-13,0.4133784573410005
100,3.333805010350904e-09,4.717365286596274e-13,0.47173652865962734
101,3.3337663071454957e-09,4.3303332325127973e-13,0.43303332325127974
102,3.3338436555294733e-09,5.103817072288904e-13,0.5103817072288904
103,3.3338269299033944e-09,4.93656081149992e-13,0.49365608114999204
104,3.333758847987015e-09,4.2557416477050996e-13,0.42557416477050997
105,3.3338691611128364e-09,5.358872905920028e-13,0.5358872905920028
106,3.3338059263628264e-09,4.726525405819743e-13,0.47265254058197426
107,3.3338426848483505e-09,5.094110261060618e-13,0.5094110261060618
108,3.3338402149798974e-09,5.069411576529653e-13,0.5069411576529653
109,3.33378892530535e-09,4.556514831055513e-13,0.4556514831055513
110,3.3338523417320687e-09,5.190679098243047e-13,0.5190679098243047
111,3.3338040241690783e-09,4.70750346833864e-13,0.470750346833864
112,3.333798709103403e-09,4.654352811584132e-13,0.46543528115841315
113,3.333816977950667e-09,4.837041284223754e-13,0.48370412842237537
114,3.333746112336739e-09,4.128385144947073e-13,0.4128385144947073
115,3.333796509308017e-09,4.632354857724169e-13,0.4632354857724169
116,3.3337781663030184e-09,4.4489248077392257e-13,0.44489248077392257
117,3.333723627706547e-09,3.9035388430237266e-13,0.39035388430237267
118,3.333781201521918e-09,4.4792769967359806e-13,0.4479276996735981
119,3.325878981888739e-09,-7.45429193350562e-12,-7.45429193350562
120,3.3298364186772203e-09,-3.4968551450241885e-12,-3.4968551450241883
121,3.3332897093176557e-09,-4.356450458870048e-14,-0.04356450458870048
122,3.3326420072311922e-09,-6.91266591052207e-13,-0.691266591052207
123,3.3332534633023113e-09,-7.981051993310611e-14,-0.0798105199331061
124,3.333376070360891e-09,4.279653864659168e-14,0.04279653864659168
125,3.3335121362783354e-09,1.788624560909191e-13,0.1788624560909191
126,3.333556873202665e-09,2.2359938042035423e-13,0.22359938042035424
127,3.3336567877285093e-09,3.235139062648797e-13,0.3235139062648797
128,3.3337051185018256e-09,3.718446795811658e-13,0.3718446795811658
129,3.333694296334553e-09,3.6102251230859437e-13,0.3610225123085944
130,3.3337834072228177e-09,4.5013340057330257e-13,0.4501334005733026
131,3.333737221858596e-09,4.0394803635153544e-13,0.4039480363515354
132,3.3337678658402787e-09,4.3459201803422404e-13,0.43459201803422404
133,3.333809413561895e-09,4.761397396504364e-13,0.47613973965043643
134,3.333684421089129e-09,3.5114726688468107e-13,0.35114726688468106
135,3.3338062896027414e-09,4.730157804970089e-13,0.4730157804970089
136,3.333784035546776e-09,4.5076172453137813e-13,0.45076172453137814
137,3.3337707488422755e-09,4.3747502003108024e-13,0.43747502003108024
138,3.333841324972529e-09,5.080511502846288e-13,0.5080511502846288
139,3.333764011237281e-09,4.3073741503675853e-13,0.43073741503675855
140,3.333775653339223e-09,4.4237951697853567e-13,0.44237951697853567
141,3.333796221369331e-09,4.629475470863932e-13,0.4629475470863932
142,3.333737441307892e-09,4.041674856475101e-13,0.4041674856475101
143,3.333787634079855e-09,4.543602576104274e-13,0.4543602576104274
144,3.333749576743845e-09,4.1630292160062476e-13,0.41630292160062476
145,3.333727191845006e-09,3.9391802276156573e-13,0.39391802276156573
146,3.3337845211998924e-09,4.5124737764794996e-13,0.45124737764795
147,3.3337083335407378e-09,3.7505971849334567e-13,0.3750597184933457
148,3.333736874353165e-09,4.03600530920529e-13,0.403600530920529
149,3.32591672273597e-09,-7.416551086274361e-12,-7.416551086274361
150,3.3299499933626975e-09,-3.3832804595469866e-12,-3.3832804595469868
151,3.3333178379045585e-09,-1.54359176859574e-14,-0.0154359176859574
152,3.332746211396156e-09,-5.870624260885062e-13,-0.5870624260885062
153,3.3333410674561822e-09,7.793633937774147e-15,0.007793633937774147
154,3.3334121675796517e-09,7.889375740721904e-14,0.07889375740721905
155,3.3336020650294267e-09,2.6879120718224406e-13,0.2687912071822441
156,3.333624886367074e-09,2.9161254482957355e-13,0.29161254482957355
157,3.3336975824412236e-09,3.643086189791148e-13,0.3643086189791148
158,3.333772645925027e-09,4.3937210278238676e-13,0.43937210278238675
159,3.3337465614471603e-09,4.132876249158687e-13,0.4132876249158687
160,3.3338045515876954e-09,4.712777654509991e-13,0.47127776545099903
161,3.333820939750766e-09,4.876659285215136e-13,0.4876659285215136
162,3.333798861452443e-09,4.655876301983722e-13,0.46558763019837224
163,3.3338723084534873e-09,5.390346312429064e-13,0.5390346312429064
164,3.33374061423402e-09,4.073404117756184e-13,0.40734041177561836
165,3.3338304974350676e-09,4.972236128231718e-13,0.4972236128231718
166,3.3338521054657806e-09,5.188316435361953e-13,0.5188316435361953
167,3.333798365306282e-09,4.650914840376498e-13,0.46509148403764977
168,3.3338446094512023e-09,5.113356289578246e-13,0.5113356289578246
169,3.3338243186346493e-09,4.910448124048127e-13,0.4910448124048127
170,3.3337979070038594e-09,4.646331816149448e-13,0.4646331816149448
171,3.3338378455136477e-09,5.045716914032386e-13,0.5045716914032387
172,3.333771051134782e-09,4.3777731253742815e-13,0.43777731253742813
173,3.333805916554185e-09,4.72642731940445e-13,0.47264273194044504
174,3.333789544859129e-09,4.56271036884491e-13,0.456271036884491
175,3.333725120773217e-09,3.918469509725637e-13,0.3918469509725637
176,3.3338022082879875e-09,4.68934465743079e-13,0.46893446574307895
177,3.3337425186266657e-09,4.092448044212597e-13,0.4092448044212597
178,3.333728945006695e-09,3.9567118445073837e-13,0.39567118445073834
179,3.3259469855511324e-09,-7.386288271112003e-12,-7.386288271112003
180,3.329964177124217e-09,-3.3690966980276355e-12,-3.3690966980276356
181,3.333322053172491e-09,-1.1220649753616902e-14,-0.011220649753616902
182,3.3327597036721644e-09,-5.735701500800415e-13,-0.5735701500800414
183,3.3333621529065303e-09,2.8879084285857305e-14,0.028879084285857306
184,3.3334074993574626e-09,7.422553521820252e-14,0.07422553521820252
185,3.3336328709316216e-09,2.995971093771957e-13,0.2995971093771957
186,3.3336541338506188e-09,3.2086002837432167e-13,0.32086002837432165
187,3.3336872858748354e-09,3.5401205259097363e-13,0.3540120525909736
188,3.3337892528784017e-09,4.55979056157243e-13,0.455979056157243
189,3.333752641588569e-09,4.193677663246634e-13,0.41936776632466344
190,3.33380363415784e-09,4.703603355954984e-13,0.47036033559549845
191,3.3338345103671576e-09,5.01236544913204e-13,0.501236544913204
192,3.3337973655007784e-09,4.640916785339628e-13,0.4640916785339628
193,3.333868236408662e-09,5.349625864175512e-13,0.5349625864175512
194,3.3337879726287595e-09,4.546988065150496e-13,0.45469880651504957
195,3.333836109638207e-09,5.028358159624536e-13,0.5028358159624535
196,3.333865051659648e-09,5.317778374035651e-13,0.5317778374035651
197,3.333801746443273e-09,4.684726210285886e-13,0.46847262102858855
198,3.3338420154653173e-09,5.08741643072901e-13,0.508741643072901
199,3.333821361147963e-09,4.880873257187067e-13,0.4880873257187067
200,3.333806519663666e-09,4.732458414217467e-13,0.47324584142174675
201,3.3338469339620253e-09,5.136601397809087e-13,0.5136601397809086
202,3.3337765600219244e-09,4.432861996800015e-13,0.4432861996800015
203,3.3338028928820383e-09,4.696190597939065e-13,0.46961905979390656
204,3.3337986727724657e-09,4.653989502212395e-13,0.4653989502212395
205,3.333742697489531e-09,4.094236672865337e-13,0.40942366728653373
206,3.3337850237631747e-09,4.5174994093028077e-13,0.45174994093028076
207,3.3337717976554115e-09,4.3852383316702946e-13,0.4385238331670295
208,3.3337219834377193e-09,3.8870961547483314e-13,0.3887096154748331
209,3.325928789682533e-09,-7.404484139711295e-12,-7.404484139711295
210,3.3298203971608313e-09,-3.5128766614131545e-12,-3.5128766614131544
211,3.333230107659669e-09,-1.0316616257543182e-13,-0.10316616257543182
212,3.3326553982088365e-09,-6.778756134079703e-13,-0.6778756134079703
213,3.3332772196847113e-09,-5.605413753310491e-14,-0.05605413753310491
214,3.3333346964707644e-09,1.4226485199466145e-15,0.0014226485199466145
215,3.3335260773496687e-09,1.9280352742428882e-13,0.19280352742428883
216,3.3335946683836715e-09,2.6139456142704756e-13,0.26139456142704753
217,3.3335999543164958e-09,2.6668049425131054e-13,0.2666804942513105
218,3.3337121367339176e-09,3.788629116731105e-13,0.37886291167311054
219,3.3337200670155117e-09,3.867931932672749e-13,0.3867931932672749
220,3.33373324595201e-09,3.9997212976569364e-13,0.39997212976569363
221,3.333782234707296e-09,4.4896088505167044e-13,0.4489608850516704
222,3.3337567544061724e-09,4.234805839279676e-13,0.4234805839279676
223,3.333780703513979e-09,4.474296917344576e-13,0.44742969173445757
224,3.3337469615330085e-09,4.136877107641089e-13,0.4136877107641089
225,3.3337532302493624e-09,4.1995642711795084e-13,0.41995642711795084
226,3.3338093606934864e-09,4.760868712420006e-13,0.4760868712420006
227,3.333785339574327e-09,4.5206575208246686e-13,0.45206575208246685
228,3.3337729522663507e-09,4.3967844410622253e-13,0.43967844410622253
229,3.3338089732097944e-09,4.756993875499496e-13,0.47569938754994967
230,3.333747634090721e-09,4.1436026847675597e-13,0.41436026847675594
231,3.333785649137764e-09,4.52375315519634e-13,0.452375315519634
232,3.333769624734687e-09,4.363509124423837e-13,0.4363509124423837
233,3.333716058825112e-09,3.8278500286768147e-13,0.38278500286768147
234,3.3337785413268558e-09,4.452675046113194e-13,0.4452675046113194
235,3.3337487343526384e-09,4.154605303939214e-13,0.4154605303939214
236,3.33370859032047e-09,3.753164982253717e-13,0.3753164982253717
237,3.333758359364201e-09,4.2508554195642506e-13,0.42508554195642506
238,3.333685039025075e-09,3.517652028306915e-13,0.3517652028306915
239,3.325934619554505e-09,-7.398654267739294e-12,-7.398654267739294
240,3.329903922644385e-09,-3.429351177859343e-12,-3.429351177859343
241,3.3332836736336182e-09,-4.960018862622561e-14,-0.04960018862622561
242,3.3326618345191293e-09,-6.714393031151846e-13,-0.6714393031151846
243,3.333379110160545e-09,4.583633830044592e-14,0.045836338300445915
244,3.333392920826074e-09,5.964700382938815e-14,0.05964700382938815
245,3.333546663562186e-09,2.1338973994139209e-13,0.2133897399413921
246,3.3336556887134247e-09,3.224148911802126e-13,0.3224148911802126
247,3.3336648942420844e-09,3.316204198399839e-13,0.3316204198399839
248,3.3337081470613523e-09,3.7487323910780995e-13,0.37487323910780995
249,3.333777591550506e-09,4.4431772826162906e-13,0.4443177282616291
250,3.3337340900322005e-09,4.008162099560938e-13,0.4008162099560938
251,3.3338124745373724e-09,4.79200715127972e-13,0.479200715127972
252,3.333795051062871e-09,4.617772406266875e-13,0.46177724062668746
253,3.3338067595857485e-09,4.734857635040565e-13,0.4734857635040565
254,3.333766997124982e-09,4.337233027375859e-13,0.4337233027375859
255,3.333802819137656e-09,4.695453154114527e-13,0.46954531541145267
256,3.3337925471657164e-09,4.59273343471968e-13,0.45927334347196797
257,3.333815022575108e-09,4.817487528636388e-13,0.48174875286363883
258,3.333770532203435e-09,4.372583811904246e-13,0.4372583811904246
259,3.3338287499637458e-09,4.954761415013388e-13,0.4954761415013388
260,3.3338010916275125e-09,4.678178052680547e-13,0.46781780526805467
261,3.3337631603621925e-09,4.298865399480555e-13,0.4298865399480555
262,3.333815626262266e-09,4.823524400214105e-13,0.48235244002141053
263,3.3337478136413772e-09,4.1453981913278314e-13,0.41453981913278315
264,3.3337552268923663e-09,4.219530701218776e-13,0.4219530701218776
265,3.333753788711737e-09,4.2051488949260276e-13,0.42051488949260274
266,3.333720928295553e-09,3.8765447330870204e-13,0.38765447330870206
267,3.3337833859029985e-09,4.501120807540202e-13,0.4501120807540202
268,3.3337174469816696e-09,3.841731594251574e-13,0.3841731594251574
269,3.325925950944784e-09,-7.407322877460394e-12,-7.407322877460394
270,3.3299928994219233e-09,-3.3403744003211734e-12,-3.3403744003211733
271,3.3333793433809025e-09,4.606955865807702e-14,0.04606955865807702
272,3.332712182203254e-09,-6.210916189906099e-13,-0.6210916189906098
273,3.333392063962462e-09,5.879014021774802e-14,0.05879014021774802
274,3.333488377029576e-09,1.551032073314244e-13,0.1551032073314244
275,3.3335632827789037e-09,2.3000895665925866e-13,0.23000895665925866
276,3.333703367877847e-09,3.700940556027031e-13,0.3700940556027031
277,3.333719489574517e-09,3.862157522724068e-13,0.38621575227240684
278,3.333741322582263e-09,4.0804876001841874e-13,0.4080487600184187
279,3.333822052045633e-09,4.887782233887277e-13,0.48877822338872773
280,3.333782985944205e-09,4.4971212196072207e-13,0.4497121219607221
281,3.33381976337108e-09,4.864895488355761e-13,0.4864895488355761
282,3.3338354069871077e-09,5.021331648632564e-13,0.5021331648632564
283,3.3338137721308612e-09,4.804983086167934e-13,0.4804983086167934
284,3.3338148719777323e-09,4.815981554878147e-13,0.4815981554878147
285,3.333833021813479e-09,4.997479912345559e-13,0.4997479912345559
286,3.333829623685007e-09,4.963498627626952e-13,0.4963498627626952
287,3.333863862194997e-09,5.305883727526585e-13,0.5305883727526585
288,3.333803367843905e-09,4.700940216606181e-13,0.47009402166061814
289,3.3338362355513486e-09,5.029617291041288e-13,0.5029617291041288
290,3.3338172874971633e-09,4.840136749188836e-13,0.4840136749188836
291,3.333797074909185e-09,4.638010869407483e-13,0.4638010869407483
292,3.3338397043071216e-09,5.064304848771975e-13,0.5064304848771974
293,3.3337747403867836e-09,4.4146656453919425e-13,0.44146656453919425
294,3.3337926094904007e-09,4.59335668156227e-13,0.45933566815622695
295,3.3337877954464076e-09,4.545216241631429e-13,0.4545216241631429
296,3.333740913195993e-09,4.076393737484177e-13,0.4076393737484177
297,3.333778164183742e-09,4.4489036149748854e-13,0.44489036149748856
298,3.333742703273072e-09,4.0942945082749756e-13,0.40942945082749754
299,3.3259442671903177e-09,-7.389006631926769e-12,-7.389006631926769
300,3.3300095807634256e-09,-3.3236930588188234e-12,-3.3236930588188236
301,3.3333890077710267e-09,5.573394878229852e-14,0.055733948782298516
302,3.3327434007714304e-09,-5.898730508140854e-13,-0.5898730508140854
303,3.3334126204085475e-09,7.934658630301887e-14,0.07934658630301887
304,3.3335034474177506e-09,1.7017359550611628e-13,0.17017359550611627
305,3.3335700919649583e-09,2.3681814271388695e-13,0.23681814271388696
306,3.3337222096615848e-09,3.8893583934031993e-13,0.38893583934031994
307,3.333745395826487e-09,4.121220042424272e-13,0.41212200424242723
308,3.3337477157514736e-09,4.1444192922913486e-13,0.41444192922913486
309,3.333851272098863e-09,5.17998276618512e-13,0.5179982766185119
310,3.3338069623230844e-09,4.736885008399818e-13,0.4736885008399818
311,3.333840743311616e-09,5.074694893716175e-13,0.5074694893716175
312,3.333855722821626e-09,5.224489993813984e-13,0.5224489993813984
313,3.3338066728648213e-09,4.733990425768507e-13,0.4733990425768507
314,3.333813451562772e-09,4.801777405275755e-13,0.48017774052757556
315,3.333847683206713e-09,5.144093844684684e-13,0.5144093844684684
316,3.3338247407213313e-09,4.914668990868249e-13,0.4914668990868249
317,3.3338661722418856e-09,5.328984196411352e-13,0.5328984196411353
318,3.3338132967319255e-09,4.80022909681081e-13,0.480022909681081
319,3.3338541122138876e-09,5.208383916431828e-13,0.5208383916431828
320,3.3338214885383303e-09,4.88214716085842e-13,0.488214716085842
321,3.333801032001475e-09,4.677581792307657e-13,0.4677581792307657
322,3.3338292348951903e-09,4.959610729458396e-13,0.4959610729458396
323,3.3337822929967154e-09,4.490191744709687e-13,0.4490191744709687
324,3.333772028305871e-09,4.387544836266986e-13,0.4387544836266986
325,3.3337927480819315e-09,4.594742596870567e-13,0.4594742596870567
326,3.333730115623169e-09,3.9684180092450276e-13,0.3968418009245028
327,3.3337849873068767e-09,4.5171348463223095e-13,0.45171348463223093
328,3.3337351872261644e-09,4.019134039199243e-13,0.4019134039199243
329,3.3259512463165925e-09,-7.382027505651933e-12,-7.3820275056519336
330,3.330018970103317e-09,-3.3143037189273002e-12,-3.3143037189273
331,3.3334012558589737e-09,6.798203672926623e-14,0.06798203672926623
332,3.3327307660214133e-09,-6.025078008311452e-13,-0.6025078008311452
333,3.3334081325400017e-09,7.485871775726352e-14,0.07485871775726352
334,3.333503720917913e-09,1.7044709566852112e-13,0.17044709566852112
335,3.3335862990256085e-09,2.5302520336401495e-13,0.25302520336401496
336,3.3337215511561487e-09,3.882773339042678e-13,0.38827733390426783
337,3.3337233755194274e-09,3.9010169718298664e-13,0.39010169718298665
338,3.333772631478033e-09,4.393576557884384e-13,0.4393576557884384
339,3.3338454720915786e-09,5.12198269334165e-13,0.512198269334165
340,3.333808103168044e-09,4.748293457997161e-13,0.47482934579971614
341,3.3338446902818624e-09,5.114164596179152e-13,0.5114164596179152
342,3.3338546044840256e-09,5.213306617811386e-13,0.5213306617811386
343,3.333810848888023e-09,4.77575065778679e-13,0.47757506577867903
344,3.3338121721601628e-09,4.788983379183294e-13,0.47889833791832936
345,3.333847760286711e-09,5.144864644666685e-13,0.5144864644666685
346,3.333826159040732e-09,4.928852184875525e-13,0.4928852184875525
347,3.3338715460865654e-09,5.382722643209278e-13,0.5382722643209278
348,3.3338029056315783e-09,4.696318093338286e-13,0.4696318093338286
349,3.3338480531517408e-09,5.147793294963135e-13,0.5147793294963134
350,3.3338153454132456e-09,4.820715910011553e-13,0.4820715910011553
351,3.333777730711243e-09,4.4445688899859937e-13,0.44445688899859936
352,3.333841440297759e-09,5.081664755144634e-13,0.5081664755144634
353,3.333788966306827e-09,4.556924845823961e-13,0.45569248458239614
354,3.333786023195984e-09,4.5274937373947096e-13,0.45274937373947094
355,3.3338004066201096e-09,4.671327978651489e-13,0.4671327978651489
356,3.3337301139680666e-09,3.968401458221238e-13,0.39684014582212385
357,3.3337784906268517e-09,4.4521680460722856e-13,0.44521680460722857
358,3.3337446898821236e-09,4.1141605987913117e-13,0.41141605987913116
359,3.325939689546444e-09,-7.393584275800538e-12,-7.393584275800538
360,3.3298586084569377e-09,-3.474665365306727e-12,-3.474665365306727
361,3.3333010820936135e-09,-3.21917286309641e-14,-0.0321917286309641
362,3.3326580842028283e-09,-6.751896194161842e-13,-0.6751896194161842
363,3.3333078626516486e-09,-2.541117059588712e-14,-0.025411170595887118
364,3.3334129833977407e-09,7.970957549630113e-14,0.07970957549630113
365,3.3334939182056144e-09,1.606443833699471e-13,0.1606443833699471
366,3.3336144668826527e-09,2.8119306040825863e-13,0.28119306040825864
367,3.3336711580337887e-09,3.3788421154427053e-13,0.3378842115442705
368,3.33368150666221e-09,3.4823283996548173e-13,0.3482328399654817
369,3.3337698141736055e-09,4.365403513610371e-13,0.43654035136103714
370,3.333760174891232e-09,4.2690106898743814e-13,0.4269010689874381
371,3.3337601829007754e-09,4.2690907853098737e-13,0.42690907853098736
372,3.3338092972490246e-09,4.760234267801854e-13,0.47602342678018533
373,3.3337761916998117e-09,4.4291787756728335e-13,0.44291787756728335
374,3.3337378347225087e-09,4.045609002642577e-13,0.40456090026425773
375,3.3338086918745772e-09,4.754180523327827e-13,0.4754180523327827
376,3.3337706525871455e-09,4.3737876490102016e-13,0.4373787649010202
377,3.3338335616614576e-09,5.002878392131589e-13,0.500287839213159
378,3.3337727918721918e-09,4.3951804994733046e-13,0.43951804994733046
379,3.333782488197152e-09,4.4921437490772934e-13,0.44921437490772936
380,3.333807976880514e-09,4.747030582694782e-13,0.4747030582694782
381,3.3337482606392982e-09,4.149868170537741e-13,0.4149868170537741
382,3.3337791601843736e-09,4.4588636212917646e-13,0.4458863621291765
383,3.3337603229644495e-09,4.2704914220507945e-13,0.42704914220507945
384,3.3337155137831275e-09,3.8223996088304585e-13,0.38223996088304585
385,3.33379249080245e-09,4.592169802055918e-13,0.4592169802055918
386,3.3337069364462887e-09,3.736626240442103e-13,0.3736626240442103
387,3.3337280525558413e-09,3.947787335968523e-13,0.3947787335968523
388,3.33374668895103e-09,4.134151287854189e-13,0.41341512878541886
389,3.325893734915691e-09,-7.439538906553407e-12,-7.439538906553407
390,3.3298830307122663e-09,-3.4502431099780986e-12,-3.4502431099780986
391,3.3333358755033575e-09,2.6016811130749213e-15,0.002601681113074921
392,3.332684300750072e-09,-6.489730721725302e-13,-0.6489730721725302
393,3.3332839921756046e-09,-4.928164663981758e-14,-0.04928164663981758
394,3.333454711207032e-09,1.2143738478742924e-13,0.12143738478742924
395,3.333522527436281e-09,1.8925361403641195e-13,0.18925361403641194
396,3.333601276013154e-09,2.68002190909679e-13,0.268002190909679
397,3.3337015047035188e-09,3.682308812743411e-13,0.36823088127434106
398,3.3336892929532853e-09,3.560191310408106e-13,0.35601913104081057
399,3.3337441175046917e-09,4.1084368244722176e-13,0.41084368244722175
400,3.3337867554474965e-09,4.5348162525204283e-13,0.45348162525204283
401,3.3337427852709434e-09,4.0951144869898946e-13,0.4095114486989895
402,3.333841967221709e-09,5.086933994643572e-13,0.5086933994643572
403,3.333796098100626e-09,4.628242783815793e-13,0.46282427838157925
404,3.333710767090112e-09,3.774932678677298e-13,0.3774932678677298
405,3.3338357845181626e-09,5.025106959181771e-13,0.5025106959181771
406,3.3337875723209886e-09,4.542984987441772e-13,0.4542984987441772
407,3.3338047931191403e-09,4.715192968959086e-13,0.4715192968959086
408,3.333802807345263e-09,4.69533523018761e-13,0.469533523018761
