offset_frequency_hz,phase_noise_dbc_per_hz
5041.639802332352,-102.0293356632501
5077.651515206155,-102.38710305550369
5113.663228079958,-104.58597201685745
5149.67494095376,-106.59433485001634
5185.686653827563,-105.40326942654573
5221.698366701365,-109.78580555304481
5257.710079575168,-115.53811937492742
5293.72179244897,-105.07277246596144
5329.7335053227725,-103.58121466473916
5365.745218196575,-106.23682815216183
5401.7569310703775,-109.01289587269615
5437.7686439441795,-110.96791431025274
5473.7803568179825,-114.5887341763155
5509.7920696917845,-106.81584512784127
5545.803782565587,-105.97450409674737
5581.81549543939,-111.51015259363899
5617.827208313192,-117.8808640068575
5653.838921186995,-110.43493822679113
5689.850634060797,-111.8693983627653
5725.8623469346,-119.96489889433418
5761.874059808402,-116.16773331952547
5797.885772682205,-112.86038235112787
5833.897485556007,-112.69576163474053
5869.90919842981,-114.93547288040723
5905.920911303612,-119.65465414146624
5941.932624177415,-141.0316987595531
5977.944337051217,-122.93052193421104
6013.95604992502,-118.12309600344248
6049.967762798823,-116.79510786974289
6085.979475672625,-133.41398486654998
6121.991188546428,-118.34206151777545
6158.00290142023,-118.18148984918837
6194.014614294033,-113.96760031182228
6230.026327167835,-113.25240039535197
6266.038040041638,-126.19272292716191
6302.04975291544,-112.65513523607922
6338.061465789243,-110.46613335772848
6374.073178663045,-112.1642755143556
6410.084891536848,-114.65993518769471
6446.09660441065,-114.35013280538894
6482.108317284453,-114.51158050168645
6518.120030158256,-117.75536513062066
6554.131743032058,-121.66447561472835
6590.143455905861,-116.17645874533311
6626.155168779663,-113.6533897310968
6662.166881653466,-114.45281790683867
6698.178594527268,-114.21680532769375
6734.190307401071,-114.79043826343312
6770.202020274873,-117.59606825457807
6806.213733148676,-119.46547235956537
6842.225446022478,-120.60926411650439
6878.237158896281,-124.2633230176144
6914.2488717700835,-125.325217869514
6950.2605846438855,-118.69584165455615
6986.2722975176885,-115.04290920248661
7022.2840103914905,-112.89933035424396
7058.295723265293,-114.1072471499007
7094.307436139095,-117.67738217493783
7130.319149012898,-121.64448482509044
7166.3308618867,-115.97363215773072
7202.342574760503,-114.22326709544846
7238.354287634305,-112.25832932177225
7274.366000508108,-109.72823912648445
7310.37771338191,-110.48777437908699
7346.389426255713,-113.33190682038905
7382.401139129516,-122.52942277849193
7418.412852003318,-118.01461725359812
7454.424564877121,-113.44914299678447
7490.436277750923,-113.53940803397457
7526.447990624726,-114.19447379603083
7562.459703498528,-117.16226641012675
7598.471416372331,-126.70918690626053
7634.483129246133,-114.66104005067581
7670.494842119936,-111.27366734860168
7706.506554993738,-111.28203698001634
7742.518267867541,-112.96928848907592
7778.529980741343,-115.51501948740608
7814.541693615146,-115.36919740831878
7850.553406488949,-119.59558564196803
7886.565119362751,-126.91952628058391
7922.576832236554,-121.31697242612952
7958.588545110356,-116.32860138790141
7994.600257984159,-115.10917044793217
8030.611970857961,-117.73613768494701
8066.623683731764,-120.28523041929704
8102.635396605566,-129.04126460992038
8138.647109479369,-133.232140939388
8174.658822353171,-124.27091262137999
8210.670535226973,-120.77409409387582
8246.682248100777,-119.57685974976013
8282.693960974579,-117.28653595951542
8318.70567384838,-116.95826931667102
8354.717386722185,-115.22240300467963
8390.729099595987,-116.34611258127453
8426.740812469789,-120.1150050710305
8462.75252534359,-120.55238181530774
8498.764238217394,-117.95289009306815
8534.775951091196,-117.33960587411828
8570.787663964999,-117.54477724808953
8606.7993768388,-116.58363127905398
8642.811089712604,-115.11153293920987
8678.822802586406,-115.09701055589879
8714.834515460208,-120.00115404968219
8750.84622833401,-120.57316922737985
8786.857941207814,-116.91517867709491
8822.869654081616,-120.15452031436014
8858.881366955418,-118.37550126667024
8894.893079829222,-122.12096801904303
8930.904792703024,-123.99337029280093
8966.916505576826,-119.28662239997144
9002.928218450628,-124.02793817793246
9038.939931324432,-130.3447799450012
9074.951644198234,-130.32637657907298
9110.963357072036,-120.86536547939231
9146.975069945838,-120.157599540311
9182.986782819642,-119.12393137226972
9218.998495693444,-118.5831331679612
9255.010208567246,-122.40927009262222
9291.02192144105,-119.85656121820591
9327.033634314852,-116.07402035074705
9363.045347188654,-120.5984563337793
9399.057060062456,-124.75569334213961
9435.06877293626,-114.63833334465318
9471.080485810062,-112.26182801101271
9507.092198683864,-114.92326601034974
9543.103911557666,-120.79807498274309
9579.11562443147,-115.97912009656326
9615.127337305272,-114.93387434964133
9651.139050179074,-111.9487007219013
9687.150763052878,-112.17080216462423
9723.16247592668,-118.34791410450873
9759.174188800482,-123.7770386644662
9795.185901674284,-114.35023332829745
9831.197614548088,-114.00965355645704
9867.20932742189,-113.71707610787247
9903.221040295692,-110.99595011227358
9939.232753169494,-110.05712039503416
9975.244466043298,-110.7336048843639
10011.2561789171,-111.93140884513959
10047.267891790902,-111.93600352372401
10083.279604664704,-111.27201423509207
10119.291317538507,-113.51239752610198
10155.30303041231,-117.95349718474235
10191.314743286111,-116.24205240832819
10227.326456159915,-116.13025183123565
10263.338169033717,-117.79504334286383
10299.34988190752,-118.68964343682622
10335.361594781321,-118.37174583477491
10371.373307655125,-121.82509072209264
10407.385020528927,-124.61782186655476
10443.39673340273,-127.94285497700128
10479.408446276531,-128.77866277089848
10515.420159150335,-132.20779998323775
10551.431872024137,-123.86755427086852
10587.44358489794,-124.53775108939176
10623.455297771743,-124.09795780164495
10659.467010645545,-125.39217126388854
10695.478723519347,-134.39644342713345
10731.49043639315,-124.25853223551742
10767.502149266953,-135.66319006015152
10803.513862140755,-121.12900485513109
10839.525575014557,-117.55126122047929
10875.537287888359,-119.75096932868479
10911.549000762163,-126.37054897412295
10947.560713635965,-125.11196237818407
10983.572426509767,-126.3381453633123
11019.584139383569,-130.85207582730027
11055.595852257373,-121.84763987101212
11091.607565131175,-118.15644618762857
11127.619278004977,-120.31404623732074
11163.63099087878,-138.1474267684955
11199.642703752583,-122.01840707161071
11235.654416626385,-119.13225162733258
11271.666129500187,-120.80027032793929
11307.67784237399,-121.90260121163043
11343.689555247793,-119.60383450209687
11379.701268121595,-121.19486026561714
11415.712980995397,-121.76903952346694
11451.7246938692,-119.36361406460512
11487.736406743003,-116.33480717083987
11523.748119616805,-117.49128054060901
11559.759832490608,-118.35834377652517
11595.77154536441,-114.71679630433121
11631.783258238213,-117.47624005987822
11667.794971112015,-130.55737510366015
11703.806683985818,-125.66654914195723
11739.81839685962,-129.07560092587548
11775.830109733422,-126.52448786178135
