offset_frequency_hz,phase_noise_dbc_per_hz
3866736.2605308625,-164.45386871537838
3900070.1938113007,-159.20500628501094
3933404.1270917393,-146.1290874746263
3966738.060372178,-114.30395873777884
4000071.993652616,-109.0615060145638
4033405.926933055,-116.05650772061765
4066739.860213493,-146.57817034686178
4100073.7934939316,-154.9763501833636
4133407.7267743703,-161.06134959829518
4166741.6600548085,-170.93220823049538
4200075.593335247,-173.47088993617655
4233409.526615686,-164.53132906901953
4266743.459896124,-192.76202118010042
4300077.393176562,-190.91016328963437
4333411.326457001,-181.95244851209839
4366745.259737439,-169.28080454193534
4400079.193017878,-170.53558780713263
4433413.126298317,-170.0139082043576
4466747.059578755,-172.02511444444417
4500080.992859193,-168.43014135319012
4533414.926139631,-165.7809738897973
4566748.85942007,-170.97684262768792
4600082.792700509,-175.67304675423435
4633416.725980947,-176.46764379183736
4666750.659261386,-178.12507705866074
4700084.592541824,-174.73594334947785
4733418.525822262,-173.63886289192106
4766752.459102701,-179.67474316733148
4800086.39238314,-178.1053982932699
4833420.325663578,-186.42757453673053
4866754.258944016,-162.95654772345316
4900088.192224455,-167.45234277957587
4933422.125504893,-148.2969284006667
4966756.058785331,-116.42036812514587
5000089.992065771,-111.06798552239731
5033423.925346209,-117.88948920073467
5066757.858626647,-149.88198759047467
5100091.791907086,-169.27304838797465
5133425.725187524,-163.1471148667461
5166759.658467962,-164.39325046079637
5200093.5917484015,-167.46046512229174
5233427.52502884,-180.16631099983076
5266761.458309278,-180.29034445680924
5300095.391589716,-171.44242755692974
5333429.324870155,-179.4149005617508
5366763.258150593,-170.62559832511005
5400097.191431032,-177.01902181023462
5433431.124711471,-173.17417094188556
5466765.057991909,-176.14056553197483
5500098.991272347,-186.1599126100648
5533432.924552786,-179.8201650544104
5566766.857833224,-177.7341759425819
5600100.7911136625,-172.81376517454706
5633434.724394101,-174.56227224640497
5666768.65767454,-171.62743023350947
5700102.590954978,-172.177538067219
5733436.524235416,-178.4618156971922
5766770.457515855,-178.72375437978363
5800104.3907962935,-168.69562764202874
5833438.324076732,-172.1117154504719
5866772.257357171,-167.87862288930376
5900106.190637609,-164.76329868966604
5933440.123918047,-153.51472368684023
5966774.057198486,-118.31197156492614
6000107.9904789245,-112.87760839030693
6033441.923759363,-119.61121875110413
6066775.857039801,-153.09519671262268
6100109.79032024,-163.57371577168522
6133443.723600678,-171.00654278154863
6166777.656881116,-175.5758335516228
6200111.590161555,-174.01547720637433
6233445.523441994,-168.77526124016822
6266779.456722432,-180.87179320731133
6300113.390002871,-186.33944169686717
6333447.323283309,-186.62102482282788
6366781.256563747,-171.80480907518574
6400115.1898441855,-173.31641428300915
6433449.123124625,-177.4058940977255
6466783.056405063,-175.12605336454723
6500116.989685501,-173.14392055488946
6533450.92296594,-170.1061480475696
6566784.856246378,-172.03512075853862
6600118.789526816,-178.3760842562378
6633452.722807256,-182.8433811153677
6666786.656087694,-181.4328771413163
6700120.589368132,-194.09058061534634
6733454.522648571,-182.4013843418605
6766788.455929009,-175.73529078793314
6800122.389209447,-187.2939279484355
6833456.322489886,-180.98183145479854
6866790.255770325,-169.86838831347774
6900124.189050763,-168.24291773017248
6933458.122331201,-154.59983027375924
6966792.05561164,-119.64596209627578
7000125.988892078,-114.14742061522344
7033459.922172517,-120.76839482413624
7066793.855452956,-156.2999775294248
7100127.788733394,-169.03153189068013
7133461.722013832,-173.4453759919957
7166795.655294271,-174.63505531469448
7200129.588574709,-178.04807826018558
7233463.521855148,-173.13528689109174
7266797.455135586,-178.54879374571286
7300131.388416025,-179.1395366035401
7333465.321696463,-176.1601919525736
7366799.254976901,-176.49983853211182
7400133.18825734,-185.557857771916
7433467.1215377785,-182.6623759708805
7466801.054818217,-179.61338310048046
7500134.988098656,-175.47244917774862
7533468.921379094,-174.71995299039696
7566802.854659532,-180.21844139224666
7600136.78793997,-197.26947771179098
7633470.7212204095,-178.56301805652646
7666804.654500848,-177.95072235202963
7700138.587781286,-187.25616934284756
7733472.521061725,-186.3489115983699
7766806.454342163,-188.3282740133282
7800140.387622601,-178.72384708856416
7833474.3209030405,-180.80254396486126
7866808.254183479,-169.11445309292094
7900142.187463917,-169.6536385769777
7933476.120744356,-158.203409928889
7966810.054024794,-121.0258572146484
8000143.987305232,-115.47395086713746
8033477.9205856705,-122.05859799557535
8066811.85386611,-158.16321322506036
8100145.787146548,-165.68344896503592
8133479.720426986,-173.2345926227973
8166813.653707425,-181.0112321231046
8200147.586987863,-177.53721169476427
8233481.5202683015,-174.1010290899317
8266815.453548741,-180.15580863164251
8300149.386829179,-190.62196439504757
8333483.320109617,-178.21291365700603
8366817.253390055,-177.97603359763076
8400151.186670493,-172.25840732803132
8433485.119950933,-172.76181016184375
8466819.053231372,-175.64919995424108
8500152.98651181,-186.04532909388595
8533486.919792248,-180.0958881238307
8566820.853072686,-177.4117098737741
8600154.786353124,-188.63368725071444
8633488.719633562,-180.5388781086144
8666822.652914003,-191.48288197519992
8700156.58619444,-183.91427859551612
8733490.519474879,-174.540267612056
8766824.452755317,-174.8467882127733
8800158.386035755,-176.59392907380914
8833492.319316193,-184.8053446449177
8866826.252596634,-174.6129014518107
8900160.185877072,-175.67821566869196
8933494.11915751,-157.32386815653388
8966828.052437948,-121.98286195982658
9000161.985718386,-116.39090931173934
9033495.918998824,-122.90469437711548
9066829.852279263,-160.1370778062001
9100163.785559703,-172.29849802119088
9133497.71884014,-175.75826323300052
9166831.652120579,-175.0825560815103
9200165.585401017,-175.2147340851316
9233499.518681455,-174.0971983563196
9266833.451961894,-178.00801664120624
9300167.385242334,-183.16472211358428
9333501.318522772,-185.89478991334076
9366835.25180321,-183.78583348135277
9400169.185083648,-187.73181148843904
9433503.118364086,-197.07995874275767
9466837.051644525,-178.37037678680989
9500170.984924963,-175.5306717013837
9533504.918205403,-183.8203354307813
9566838.851485841,-177.71099708115642
9600172.78476628,-179.32222953803608
9633506.718046717,-177.32074218016623
9666840.651327156,-185.339919659568
9700174.584607594,-182.81535081152612
9733508.517888032,-179.56722044086013
9766842.451168472,-181.53850601666133
9800176.38444891,-187.75247709824075
9833510.317729348,-199.83515412546652
9866844.251009787,-171.91954069998386
9900178.184290225,-174.23190255692145
9933512.117570663,-162.16315622483762
9966846.050851103,-123.07946541884539
10000179.984131541,-117.45322427498334
10033513.91741198,-123.94406731256686
10066847.850692417,-161.61419529951723
10100181.783972856,-169.15055380400855
10133515.717253294,-181.22774846196106
10166849.650533732,-179.76453017915395
10200183.583814172,-181.1230248617845
10233517.51709461,-174.3174520134039
10266851.450375048,-173.13373259044764
10300185.383655487,-173.76602401519222
10333519.316935925,-181.94993309273195
10366853.250216363,-180.17101526756935
10400187.183496803,-182.49235651139944
10433521.116777241,-173.68842807885272
10466855.05005768,-180.85909162099
10500188.983338118,-179.3650501521522
10533522.916618556,-181.33977316758845
10566856.849898994,-189.49092887014172
10600190.783179432,-186.78353200186694
10633524.716459872,-187.26968219215595
10666858.64974031,-178.50206119680928
10700192.583020749,-179.11582259914132
10733526.516301187,-182.74863718088798
10766860.449581625,-186.05522485858364
10800194.382862063,-179.3602662774276
10833528.316142503,-184.74612167371356
10866862.249422941,-178.3860273468727
10900196.18270338,-174.99248712984866
10933530.115983818,-160.6669355773047
10966864.049264256,-123.81137933507895
11000197.982544694,-118.172135252847
11033531.915825132,-124.61711137835098
11066865.849105572,-163.16662991592983
11100199.78238601,-178.38861728167078
11133533.715666449,-177.16447381673055
11166867.648946887,-182.03006299143038
11200201.582227325,-182.20522540920865
11233535.515507763,-180.54207784180008
11266869.448788201,-182.62888732801383
11300203.382068641,-179.47157832996817
11333537.31534908,-179.16489050229347
11366871.248629518,-177.59602467935662
11400205.181909956,-175.3867486651132
11433539.115190394,-178.83029620436224
11466873.048470832,-175.58451287035587
11500206.981751272,-176.23775857222876
11533540.91503171,-178.27988246344
11566874.848312149,-182.78212851932074
11600208.781592587,-183.1972119505086
11633542.714873025,-196.90473344300986
11666876.648153463,-184.76276488245878
11700210.581433902,-181.48546567493145
11733544.514714342,-183.3794671559587
11766878.44799478,-177.48111141981843
11800212.381275218,-188.8678648787483
11833546.314555656,-185.23060083686997
11866880.247836094,-173.9864859397353
11900214.181116533,-174.60432094073425
11933548.114396973,-164.13496220796617
11966882.04767741,-124.75411178447138
12000215.980957849,-119.07359045366204
12033549.914238287,-125.49961330466886
12066883.847518725,-165.14403660258554
12100217.780799164,-170.1509350640552
12133551.714079602,-176.61695895229946
12166885.647360042,-177.50278187164398
12200219.58064048,-173.75251340254772
12233553.513920918,-174.86915484559665
12266887.447201356,-182.07758272776226
12300221.380481794,-196.2377344540735
12333555.313762233,-205.6632930733644
12366889.247042673,-180.8380808033781
12400223.18032311,-175.4158241351696
12433557.11360355,-179.34059526562714
12466891.046883987,-185.28465189746458
12500224.980164425,-195.77877043079783
12533558.913444864,-195.00424818856058
12566892.846725302,-194.04461208934467
12600226.780005742,-184.45358366297535
12633560.71328618,-182.9003047794309
12666894.646566618,-187.62204125451007
12700228.579847056,-188.77653086523222
12733562.513127495,-199.6589351774452
12766896.446407933,-188.60332879909353
12800230.379688371,-184.84851763036392
12833564.312968811,-185.7508785175812
12866898.24624925,-176.86715926541066
12900232.179529687,-180.09306140142226
12933566.112810126,-163.68477238226285
12966900.046090564,-125.34335065431517
13000233.979371002,-119.65798463809563
13033567.912651442,-126.060961640447
13066901.84593188,-166.0734749589933
13100235.779212318,-174.57603719447505
13133569.712492757,-176.66809221052682
13166903.645773195,-181.90373740715216
13200237.579053633,-182.16399425404882
13233571.512334071,-194.3386586690207
13266905.445614511,-180.37484895717017
13300239.37889495,-182.62608820998514
13333573.312175388,-180.84812760497857
13366907.245455826,-183.3753117774275
13400241.178736264,-185.36845577089477
13433575.112016702,-180.92682765101296
13466909.045297142,-182.51782812348677
13500242.97857758,-205.89477378442962
13533576.911858018,-191.24666115731728
13566910.845138457,-183.82170426735087
13600244.778418895,-179.4453049614826
13633578.711699333,-184.34967379860794
13666912.644979771,-193.71519658040384
13700246.578260211,-184.97987657210572
13733580.51154065,-185.08380587224792
13766914.444821088,-181.13871781909143
13800248.378101526,-176.03740183147636
13833582.311381964,-180.0950679679049
13866916.244662402,-173.14682234880928
13900250.177942842,-178.37292001254767
13933584.11122328,-166.97345882714012
13966918.044503719,-126.15850797901642
14000251.977784157,-120.44902142433523
14033585.911064595,-126.83804843040541
14066919.844345033,-167.21535340416614
14100253.777625471,-172.98431839675868
14133587.710905911,-182.1628550537497
14166921.64418635,-184.64809658527457
14200255.577466788,-184.2349330114315
14233589.510747226,-181.36072908816163
14266923.444027664,-192.30443351994518
14300257.377308102,-192.0151811859293
14333591.310588542,-185.76366193578798
14366925.24386898,-176.40493067863062
14400259.177149419,-184.4460806339584
14433593.110429857,-182.27864028834657
14466927.043710295,-185.0107070161337
14500260.976990733,-184.61991677674428
14533594.910271171,-178.4574641896607
14566928.843551612,-177.9827384767063
14600262.77683205,-185.91137552595728
14633596.710112488,-176.60437113360697
14666930.643392926,-186.73737826308565
14700264.576673364,-180.87254860742252
14733598.509953802,-189.72634045722887
14766932.44323424,-178.54065532170284
14800266.37651468,-184.0254529494854
14833600.309795119,-181.6587567293895
14866934.243075557,-176.23430313977107
14900268.176355995,-176.72273664826477
14933602.109636433,-167.01209133770647
14966936.042916872,-126.65814690866144
15000269.976197312,-120.94714229245538
15033603.90947775,-127.31782046546846
15066937.842758188,-168.12441099439116
15100271.776038626,-177.02467721386242
15133605.709319064,-179.07409439980705
15166939.642599503,-179.47048254583473
15200273.57587994,-182.19326525123347
15233607.50916038,-190.32773324443377
15266941.442440819,-192.5461192905523
15300275.375721257,-181.94249545478766
15333609.309001695,-180.88454363239032
15366943.242282134,-187.36563680590893
15400277.175562572,-186.11640121671616
15433611.108843012,-185.5914740994354
15466945.04212345,-186.7619236043549
15500278.975403888,-185.4076261083588
15533612.908684326,-187.78378665694004
15566946.841964765,-186.49111387293567
15600280.775245203,-178.1257410476336
15633614.70852564,-177.1493114729296
15666948.641806081,-181.93526058400334
15700282.57508652,-186.7122995761599
15733616.508366957,-188.1694841839727
15766950.441647395,-184.56343111016778
15800284.374927834,-191.8844573418989
15833618.308208272,-187.85320238030604
15866952.241488712,-175.72539396964595
15900286.17476915,-177.54625640417996
15933620.108049588,-167.75037525069342
15966954.041330026,-127.37883245749677
16000287.974610465,-121.65215046044125
16033621.907890903,-128.01111189975776
16066955.841171341,-169.1990911056444
16100289.774451781,-173.7887739021846
16133623.70773222,-177.20869437904938
16166957.641012657,-179.69718524755427
16200291.574293096,-182.34719444382438
16233625.507573534,-182.78710134301295
16266959.440853972,-216.54854293025403
16300293.37413441,-187.16599589267116
16333627.30741485,-192.25184984283266
16366961.240695288,-177.5253576792552
16400295.173975727,-182.1590518172771
16433629.107256165,-191.1925116974862
16466963.040536603,-201.32930095719058
16500296.973817041,-186.2911469237613
16533630.907097481,-192.6575371601333
16566964.84037792,-188.2744626924504
16600298.773658358,-190.606586382324
16633632.706938796,-192.0865912302217
16666966.640219234,-181.48803611377713
16700300.573499672,-180.97287796990756
16733634.50678011,-197.27240270981255
16766968.44006055,-182.39456323296994
16800302.373340987,-185.099732770361
16833636.306621425,-185.72467726739094
16866970.239901867,-180.1546157160737
16900304.173182305,-183.85152586021573
16933638.106462743,-167.3210331714623
16966972.03974318,-127.82546612804622
17000305.97302362,-122.08816716872406
17033639.906304058,-128.41766887078168
17066973.839584496,-171.80913267840242
17100307.772864934,-177.74325438257148
17133641.706145372,-182.52472912029162
17166975.63942581,-178.03541501562935
17200309.57270625,-181.6658757361351
17233643.505986687,-181.20555509138472
17266977.439267125,-182.57013451492855
17300311.372547567,-182.7275426150697
17333645.305828005,-181.6671727048487
17366979.239108443,-180.77153421338727
17400313.17238888,-188.57777823545376
17433647.10566932,-180.9841723308349
17466981.038949758,-178.73695314361862
17500314.972230196,-188.75137467866682
17533648.905510634,-180.8703960268417
17566982.838791072,-188.21334785540694
17600316.77207151,-181.11046165181622
17633650.70535195,-178.91464976595873
17666984.638632387,-179.2461572346004
17700318.571912825,-180.4724654181919
17733652.505193267,-188.84481646566923
17766986.438473705,-193.74711224355363
17800320.371754143,-199.3521472692855
17833654.30503458,-188.69294705263397
17866988.23831502,-176.0638791671654
17900322.171595458,-181.35777848391564
17933656.104875896,-171.14754226636535
17966990.038156334,-128.49160221183328
18000323.971436772,-122.7394792045148
18033657.90471721,-129.0705186360682
18066991.83799765,-171.3748787568619
18100325.771278087,-172.98412313047393
18133659.704558525,-182.2345926449466
18166993.637838967,-188.2175583928688
18200327.571119405,-185.45265058550794
18233661.504399844,-183.1776573879261
18266995.43768028,-179.2848992026881
18300329.37096072,-184.46039958386535
18333663.304241158,-202.4039214150437
18366997.237521596,-192.91880262905198
18400331.170802034,-186.9153966880026
18433665.104082473,-185.8191418053362
18466999.03736291,-181.84927554799657
18500332.97064335,-181.26825342053252
18533666.903923787,-193.3911573107764
18567000.837204225,-188.27556335619295
18600334.770484667,-188.03585575869903
18633668.703765105,-186.0466222508535
18667002.637045544,-186.1044738405695
18700336.57032598,-179.38559698044463
18733670.50360642,-181.4887161998703
18767004.43688686,-185.2350689327795
18800338.370167296,-181.90215094750198
18833672.303447735,-186.39233599800716
18867006.236728173,-178.86896615588466
18900340.17000861,-181.6055829997063
18933674.10328905,-169.32392708017375
18967008.036569487,-128.85034168089976
19000341.969849925,-123.10563314364029
19033675.903130364,-129.43818037410216
19067009.836410806,-170.36003757690463
19100343.769691244,-184.2913457397446
19133677.702971682,-186.53613033498343
19167011.63625212,-181.4545470632405
19200345.56953256,-184.14632617550137
19233679.502812997,-182.07124956319714
19267013.436093435,-189.5300848256018
19300347.369373873,-181.96570601766555
19333681.30265431,-179.01982432746718
19367015.23593475,-188.92573997463484
19400349.169215187,-196.60736848119555
19433683.102495626,-183.84505762335016
19467017.035776064,-181.49483206176623
19500350.969056506,-185.14099260170028
19533684.902336944,-191.19231574723142
19567018.835617382,-189.7835336961235
19600352.76889782,-179.51306436208708
19633686.70217826,-184.66403385543938
19667020.635458697,-193.38997814187104
19700354.568739135,-181.06657191129474
19733688.502019573,-180.41408377412
19767022.43530001,-179.84587841547196
19800356.36858045,-189.02173789910313
19833690.301860888,-184.8519415235961
19867024.235141326,-175.17441799811775
19900358.168421764,-179.7325839677248
19933692.101702206,-171.37763581468909
19967026.034982644,-129.46899260363497
20000359.968263082,-123.71788044734359
20033693.90154352,-130.041427000387
20067027.83482396,-175.46131446432693
20100361.768104397,-175.48087123300388
20133695.701384835,-180.6794067256821
20167029.634665273,-178.32420846054336
20200363.56794571,-182.06574011192345
20233697.50122615,-185.07633771536246
20267031.434506588,-180.68492085737427
20300365.367787026,-180.01753879495166
20333699.301067464,-180.8779260829715
20367033.234347906,-179.80309576857525
20400367.167628344,-188.62381338148455
20433701.100908782,-184.7009941133463
20467035.03418922,-191.87727075434265
20500368.96746966,-180.38441684004397
20533702.900750097,-181.7578949149745
20567036.834030535,-180.75713370224744
20600370.767310973,-180.9466379588343
20633704.70059141,-186.29742157843393
20667038.63387185,-197.35745367917275
20700372.567152288,-185.69327750247896
20733706.500432726,-182.89925940266266
20767040.433713164,-180.1292132250613
20800374.366993606,-181.49000148518923
20833708.300274044,-187.96735546364027
20867042.233554482,-180.51456965571649
20900376.16683492,-198.18458874311315
20933710.10011536,-169.2568486664831
20967044.033395797,-129.79296204409997
21000377.966676235,-124.03951741120123
21033711.899956673,-130.34006426685073
21067045.83323711,-175.8782174368605
21100379.76651755,-177.2809556712485
21133713.699797988,-187.83235065209846
21167047.633078426,-181.79564529327217
21200381.566358864,-184.38519722289885
21233715.499639306,-185.17510533475757
21267049.432919744,-182.86491336115347
21300383.366200183,-187.09888913273682
21333717.29948062,-186.12169236939417
21367051.23276106,-178.65482219304326
21400385.166041497,-181.23791479864366
21433719.099321935,-199.43364237780727
21467053.032602374,-187.3275355355349
21500386.96588281,-187.3739201439349
21533720.89916325,-181.241020718868
21567054.832443688,-183.86846777516195
21600388.765724126,-201.64038770078147
21633722.699004564,-204.49771009098612
21667056.632285006,-187.8740456717705
21700390.565565445,-183.920038077944
21733724.498845883,-180.77022725128413
21767058.43212632,-179.72380032633617
21800392.36540676,-186.37011734128623
21833726.298687197,-186.24704933432804
21867060.231967635,-175.00035041304062
21900394.165248074,-178.06471264014328
21933728.09852851,-174.05931911909425
21967062.03180895,-130.38265600513438
22000395.96508939,-124.62430597969465
22033729.898369826,-130.96142730792548
22067063.831650265,-170.6999157748677
22100397.764930706,-175.69399778131097
22133731.698211145,-187.62304151204134
22167065.631491583,-178.56832820720655
22200399.56477202,-179.1238260670502
22233733.49805246,-179.5929747308174
22267067.431332897,-178.36259947468218
22300401.364613336,-181.75863884537364
22333735.297893774,-186.21248519175742
22367069.231174212,-183.43569910270733
22400403.16445465,-183.19926837605576
22433737.09773509,-187.82293643402656
22467071.031015527,-184.74977699474508
22500404.964295965,-180.64769256309827
22533738.897576403,-179.87805255128188
22567072.830856845,-179.659806348223
22600406.764137283,-177.70292362723302
22633740.69741772,-181.86178994255744
22667074.63069816,-195.54561310234877
22700408.563978598,-179.1132203614839
22733742.497259036,-184.58386755380968
22767076.430539474,-179.46002379887375
22800410.363819912,-179.17864718656176
22833744.29710035,-188.07934567967945
22867078.23038079,-183.9635408191904
22900412.163661227,-187.16619578170224
22933746.096941665,-170.6596979435343
22967080.030222103,-130.66059844042525
23000413.963502545,-124.91453672013787
23033747.896782983,-131.2450704687912
23067081.83006342,-173.12399384285115
23100415.76334386,-181.348569871577
23133749.696624298,-184.22524737201286
23167083.629904736,-184.94727794114453
23200417.563185174,-182.86281227913466
23233751.496465612,-177.56029528430037
23267085.42974605,-176.82856397727437
23300419.36302649,-185.6146444457454
23333753.296306927,-186.84327642422105
23367087.229587365,-184.61236218287837
23400421.162867803,-180.66380315077922
23433755.096148245,-188.02831524314783
23467089.029428683,-179.78674375521456
23500422.96270912,-182.27729770587243
23533756.89598956,-183.83630220121134
23567090.829269998,-193.2038762269114
23600424.762550436,-184.28639157231757
23633758.695830874,-188.69828740685963
23667092.629111312,-185.42010304933385
23700426.56239175,-181.3398766046511
23733760.49567219,-183.314152433044
23767094.428952627,-184.04519611106656
23800428.362233065,-182.18661693906853
23833762.295513503,-185.86606759258243
23867096.228793945,-176.10995385665322
23900430.162074383,-179.95353867009587
23933764.09535482,-171.38447818086306
23967098.02863526,-131.19743831090142
24000431.961915698,-125.46135957057453
24033765.895196136,-131.7949638668735
24067099.828476574,-177.21130630939183
24100433.761757012,-174.62176128419532
24133767.69503745,-181.09240053971382
24167101.62831789,-177.88052558269302
24200435.561598327,-176.62765804212398
24233769.494878765,-177.94572791684334
24267103.428159203,-178.6916858668641
24300437.361439645,-182.69639891232612
24333771.294720083,-186.5003834317596
24367105.22800052,-176.74984370543228
24400439.16128096,-179.19699057350502
24433773.094561398,-194.4901375785052
24467107.027841836,-184.18388068641661
24500440.961122274,-191.9138528014493
24533774.894402713,-184.29498202619627
24567108.82768315,-181.5102921561101
24600442.76096359,-182.69702843480235
24633776.694244027,-183.48366571564983
24667110.627524465,-181.14897886867664
24700444.560804904,-177.3026119168906
24733778.494085345,-181.28936710466843
24767112.427365784,-184.07274677614208
24800446.36064622,-181.24689902602344
24833780.29392666,-190.58306145645975
24867114.2272071,-179.25823295572155
24900448.160487536,-202.53623575991494
24933782.093767975,-171.22609605132453
24967116.027048413,-131.48018767577125
25000449.96032885,-125.73379883957006
25033783.89360929,-132.0724634017817
25067117.826889727,-173.68787381239719
25100451.760170165,-175.53700664009497
25133785.693450604,-180.5007285032184
25167119.626731046,-179.78308196743234
25200453.560011484,-183.11073456501384
25233787.493291922,-182.74350828127498
25267121.42657236,-174.22034659836845
25300455.3598528,-175.43316621418353
25333789.293133236,-183.42381148233417
25367123.226413675,-179.53282941789854
25400457.159694113,-179.0364694364364
25433791.09297455,-194.47616365848353
25467125.02625499,-187.70049837004723
25500458.959535427,-183.35638079671784
25533792.892815866,-179.94437174295544
25567126.826096304,-186.50804700513405
25600460.759376742,-179.36099247656603
25633794.692657184,-181.57470264482808
25667128.625937622,-200.29917573635035
25700462.55921806,-179.56298861057118
25733796.4924985,-181.50536792410674
25767130.425778937,-181.71231715523888
25800464.359059375,-176.91416369259366
25833798.292339813,-190.53930731388147
25867132.22562025,-177.94482848999576
25900466.15890069,-184.06190984372682
25933800.092181128,-171.86059147710066
25967134.025461566,-131.99851547073519
26000467.958742004,-126.25711170997118
26033801.892022442,-132.6024007502286
26067135.825302884,-172.74261244633243
26100469.758583322,-176.50877516278985
26133803.69186376,-182.34691123688438
26167137.6251442,-175.4900726835419
26200471.558424637,-176.14092013197322
26233805.491705075,-180.25846556887518
26267139.424985513,-176.87216754222814
26300473.35826595,-176.94805916841239
26333807.29154639,-185.62260294804906
26367141.224826828,-178.29984126614096
26400475.158107266,-178.5235697837304
26433809.091387704,-195.4753507898361
26467143.024668142,-178.39929450463828
26500476.957948584,-177.34910940891834
26533810.891229022,-180.7564826842377
26567144.82450946,-181.30493100359925
26600478.7577899,-180.71274444456043
26633812.691070337,-180.56320997652645
26667146.624350775,-182.08158453707733
26700480.557631213,-175.42290922825177
26733814.49091165,-177.43052189329865
26767148.42419209,-182.99618587641254
26800482.357472528,-173.44474801014377
26833816.290752966,-175.85473228457693
26867150.224033404,-180.88123166207146
26900484.157313842,-183.67919072953427
26933818.090594284,-168.95782390232336
26967152.023874722,-132.2307128699751
27000485.95715516,-126.49636905218374
27033819.8904356,-132.8387216385981
27067153.823716037,-172.4333012874163
27100487.756996475,-178.32212171431854
27133821.690276913,-179.22026838973167
27167155.62355735,-173.02664763890985
27200489.55683779,-173.65597276611223
27233823.490118228,-177.690180096256
27267157.423398666,-174.4536933461514
